ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,5/485,40/4384,0.125,1.1298969072164948,0.2910475080857889,0.4586345026987625,0.8467098511361769,0.5756141531846817,VDR/DPP4/PAX6/INSM1/GCG,5
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,12/485,105/4384,0.11428571428571428,1.0330486008836524,0.1208805901582289,0.4988701947745183,0.8868803462658104,0.6029230424175466,RPS6KA3/CFL1/MAP2K3/RPS6KA1/SFN/MYD88/NOD1/CDKN1A/DAPP1/IL2RG/E2F1/PIK3R3,12
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,4/485,36/4384,0.1111111111111111,1.004352806414662,0.009248170388933868,0.5752443568451034,0.9861331831630344,0.6703975587292561,ETS2/ACHE/PML/SCG2,4
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,14/485,135/4384,0.1037037037037037,0.9373959526536846,-0.2605589029121471,0.6445149350286548,0.9999999990047194,0.6798245607268927,AURKA/CDKN3/BUB1/EZH2/NEK2/CCNB2/IL13RA2/CFTR/HSPA4L/MEP1B/RPL39L/GFI1/SLC2A5/LDHC,14
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,16/485,158/4384,0.10126582278481013,0.9153595197703249,-0.3821394752785572,0.6871106306444972,0.9999999990047194,0.6798245607268927,LDHA/S100A10/HSD17B11/MGLL/ACSL5/ACAA2/TP53INP2/GPD1/CBR3/VNN1/FABP1/TDO2/ELOVL5/REEP6/FABP2/IL4I1,16
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,4/485,42/4384,0.09523809523809523,0.8608738340697103,-0.31949829109611355,0.6985422302511574,0.9999999990047194,0.6798245607268927,SKP2/CCND2/LEF1/DKK4,4
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,11/485,112/4384,0.09821428571428571,0.8877761413843888,-0.4242858746186443,0.7091423134349921,0.9999999990047194,0.6798245607268927,SLC27A2/HSD17B11/NR1I2/PAOX/PEX26/ACSL5/SULT2B1/ABCG8/AQP9/AGXT/NR1H4,11
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,20/485,200/4384,0.1,0.903917525773196,-0.4905048715521393,0.7218304651963787,0.9999999990047194,0.6798245607268927,LDHA/ADORA2B/PGM2/SLC16A3/KIF2A/AURKA/PFKP/KDELR3/EXT1/CENPA/TFF3/KIF20A/CHST6/CLDN3/GMPPB/B4GALT4/RRAGD/NT5E/EFNA3/LDHC,20
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,9/485,104/4384,0.08653846153846154,0.7822363203806503,-0.7926112249317007,0.8286012028030075,0.9999999990047194,0.6798245607268927,SLC27A2/HSD17B11/NR1I2/ACSL5/TOP2A/SULT2B1/HSD11B2/ELOVL5/FABP6,9
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,18/485,200/4384,0.09,0.8135257731958763,-0.9519583816132078,0.8583197415123711,0.9999999990047194,0.6798245607268927,CLDN4/CLDN7/CDH3/ZYX/LAMC2/BMP1/MVD/TNFRSF11B/COL17A1/EPB41L2/PCDH1/MDK/ITGA2/CD274/CLDN15/PIK3R3/CDSN/ICAM1,18
