ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0097305,response to alcohol,25/1161,280/18860,0.08928571428571429,1.4504122062261597,1.9447661547926465,0.03985838270237789,0.16346827507079523,0.1264477268488417,BAK1/TNFRSF11A/LRP8/CLDN1/MYD88/RAD51/CD68/ADRA2A/RBP4/BRCA1/ADCY7/CYBA/CLDN3/CPS1/BLM/CFTR/P2RY6/CARD9/MLC1/RGS2/S100A8/TNF/CCL3/INHBA/FOSB,25
GO:0008154,actin polymerization or depolymerization,18/1161,187/18860,0.0962566844919786,1.563652945321892,1.983931216119206,0.04005372629465926,0.16414354653167643,0.1269700700447759,VIL1/BAIAP2L2/WDR1/CFL1/MICAL3/SVIL/RHOD/CDC42EP2/F2RL1/DIAPH3/SH3BP1/JAK2/PYCARD/HCK/ARPC5/NCKAP1L/CCL26/PLEK,18
GO:0030858,positive regulation of epithelial cell differentiation,9/1161,75/18860,0.12,1.9493540051679585,2.109863186206107,0.040245240741736875,0.16442440602506403,0.12718732348118364,SFN/VDR/CYP27B1/LIF/PROM1/SULT2B1/ETV4/PAX6/LEF1,9
GO:0035773,insulin secretion involved in cellular response to glucose stimulus,9/1161,75/18860,0.12,1.9493540051679585,2.109863186206107,0.040245240741736875,0.16442440602506403,0.12718732348118364,C2CD2L/ADRA2A/ABCA12/CFTR/MLXIPL/HLA-DRB1/NR1H4/VSNL1/GCG,9
GO:0045670,regulation of osteoclast differentiation,9/1161,75/18860,0.12,1.9493540051679585,2.109863186206107,0.040245240741736875,0.16442440602506403,0.12718732348118364,TNFRSF11A/NEDD9/TNFRSF11B/LILRB3/CCR1/TNF/TREM2/TNFAIP6/CCL3,9
GO:1902750,negative regulation of cell cycle G2/M phase transition,9/1161,75/18860,0.12,1.9493540051679585,2.109863186206107,0.040245240741736875,0.16442440602506403,0.12718732348118364,CHEK1/HUS1/ORC1/BRCA1/CDC6/CDKN1A/CLSPN/BLM/DTL,9
GO:0009063,amino acid catabolic process,12/1161,111/18860,0.10810810810810811,1.7561747794305935,2.0464243684761083,0.04036982888487878,0.1647186435706944,0.12741492525151144,OTC/KYNU/ARHGAP11B/TDO2/SDS/NOS2/DDO/CRYM/IL4I1/AGXT/IDO1/ACMSD,12
GO:0051924,regulation of calcium ion transport,22/1161,240/18860,0.09166666666666666,1.4890898650588573,1.953014741896663,0.04037885970852288,0.1647186435706944,0.12741492525151144,BAK1/LYN/CAMK2G/CALM2/ATP2C2/LGALS3/JPH1/SEMG1/ADRA2A/LILRA2/CYBA/NPSR1/PML/CXCL10/P2RY6/BDKRB1/LILRB2/CCR1/CCL3/CXCL11/GCG/CXCL9,22
GO:0002244,hematopoietic progenitor cell differentiation,14/1161,136/18860,0.10294117647058823,1.6722399554136897,2.015095045322223,0.04062811790383595,0.16535705825701266,0.12790875860135809,LYN/ESCO2/EXT1/ANLN/TOP2A/HERC6/MYB/SRF/BATF/HES5/HOXB3/TIFAB/INHBA/PLEK,14
GO:0046718,symbiont entry into host cell,14/1161,136/18860,0.10294117647058823,1.6722399554136897,2.015095045322223,0.04062811790383595,0.16535705825701266,0.12790875860135809,CD55/SCARB1/TMPRSS4/CLDN1/EPHA2/LDLR/ACE2/ITGA2/DPP4/ANPEP/TFRC/HLA-DRB1/ICAM1/CH25H,14
GO:0051282,regulation of sequestering of calcium ion,14/1161,136/18860,0.10294117647058823,1.6722399554136897,2.015095045322223,0.04062811790383595,0.16535705825701266,0.12790875860135809,LYN/CALM2/HTR2B/JPH1/PLCB3/TRPM2/CYBA/NPSR1/CXCL10/P2RY6/BDKRB1/CCL3/CXCL11/CXCL9,14
GO:0042593,glucose homeostasis,25/1161,281/18860,0.08896797153024912,1.4452505969513336,1.9259613987144235,0.04130236087931726,0.16682149801238857,0.1290415476889909,OAS1/HKDC1/C2CD2L/ADRA2A/GPR19/RBP4/MCU/CYBA/FFAR2/SRF/ABCA12/PCK2/SESN2/CFTR/HNF4A/MLXIPL/PAX6/NPTX1/HLA-DRB1/NR1H4/TREM2/VSNL1/ICAM1/PCK1/GCG,25
GO:0014074,response to purine-containing compound,15/1161,149/18860,0.10067114093959731,1.635364098295267,1.9941984822233594,0.04132830723405338,0.16682149801238857,0.1290415476889909,CIB2/AREG/TRPM2/GPD1/CPS1/STAT1/CFTR/ASS1/AQP9/SLC26A3/P2RY6/P2RY2/NT5E/TIFAB/FOSB,15
GO:0035821,modulation of process of another organism,13/1161,124/18860,0.10483870967741936,1.703064655052652,2.011725609392842,0.04181341919861979,0.16682149801238857,0.1290415476889909,TRIM10/CFL1/LY6E/F2RL1/TRIM59/LRRC19/NOD2/CARD9/TRIM31/LEF1/CCL3/MUC2/FCN1,13
GO:0006012,galactose metabolic process,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,SLC35A2/GALM/GLB1L2,3
GO:0006971,hypotonic response,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,SLC4A11/CLCN2/ITGA2,3
GO:0008063,Toll signaling pathway,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,IRAK2/TRAF3/MYD88,3
GO:0009120,deoxyribonucleoside metabolic process,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,XDH/GDA/TK1,3
GO:0009164,nucleoside catabolic process,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,UPP1/XDH/GDA,3
GO:0010944,negative regulation of transcription by competitive promoter binding,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,BHLHE41/TFAP2A/DACH1,3
GO:0015780,nucleotide-sugar transmembrane transport,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,SLC35A2/SLC35D1/SLC35C1,3
GO:0015824,proline transport,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,SLC6A20/ACE2/SLC6A7,3
GO:0032306,regulation of prostaglandin secretion,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,TNFRSF11A/PLA2G3/PLA2G4A,3
GO:0042045,epithelial fluid transport,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,SLC5A1/CFTR/CSF2,3
GO:0042416,dopamine biosynthetic process,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,GCH1/NT5DC2/DDC,3
GO:0043301,negative regulation of leukocyte degranulation,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,CEACAM1/IL13RA2/NCKAP1L,3
GO:0043379,memory T cell differentiation,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,FGL2/HLA-DRB1/PCK1,3
GO:0044650,adhesion of symbiont to host cell,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,ACE2/DPP4/ICAM1,3
GO:0048243,norepinephrine secretion,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,STX1A/ADRA2A/ADORA3,3
GO:0048505,regulation of timing of cell differentiation,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,MSX1/PAX6/SERPINE2,3
GO:0051443,positive regulation of ubiquitin-protein transferase activity,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,UBE2S/CDC20/UBE2C,3
GO:0060075,regulation of resting membrane potential,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,CLCN2/KCNK6/TREM2,3
GO:0060081,membrane hyperpolarization,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,CFTR/SLC26A3/AGT,3
GO:0071801,regulation of podosome assembly,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,HCK/CSF2/TNF,3
GO:0106014,regulation of inflammatory response to wounding,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,MDK/SIGLEC10/REG3A,3
GO:1901731,positive regulation of platelet aggregation,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,EMILIN2/JAK2/PDPN,3
GO:2000659,regulation of interleukin-1-mediated signaling pathway,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,PYDC1/IL1RN/ZBP1,3
GO:2001053,regulation of mesenchymal cell apoptotic process,3/1161,13/18860,0.23076923076923078,3.7487577022460745,2.539148469021871,0.04183014750086258,0.16682149801238857,0.1290415476889909,MSX2/HOXA13/MSX1,3
GO:0040001,establishment of mitotic spindle localization,6/1161,42/18860,0.14285714285714285,2.3206595299618553,2.194471061649023,0.04226760181828335,0.1680647840328471,0.1300032675764849,GPSM2/ESPL1/MAD2L1/CENPA/NUSAP1/PAX6,6
GO:0045740,positive regulation of DNA replication,6/1161,42/18860,0.14285714285714285,2.3206595299618553,2.194471061649023,0.04226760181828335,0.1680647840328471,0.1300032675764849,CDC25A/CDKN1A/E2F7/ATAD5/CDT1/EREG,6
GO:0045923,positive regulation of fatty acid metabolic process,6/1161,42/18860,0.14285714285714285,2.3206595299618553,2.194471061649023,0.04226760181828335,0.1680647840328471,0.1300032675764849,PLA2G3/LPGAT1/APOC2/MLXIPL/ELOVL5/APOA4,6
GO:0090504,epiboly,6/1161,42/18860,0.14285714285714285,2.3206595299618553,2.194471061649023,0.04226760181828335,0.1680647840328471,0.1300032675764849,CEACAM1/RHOC/MMP12/FERMT1/MSX2/PDPN,6
GO:0010043,response to zinc ion,7/1161,53/18860,0.1320754716981132,2.1455154144930364,2.138849298424487,0.04277468765807131,0.16896491753515602,0.13069954846143428,CRIP1/OTC/CPS1/KHK/ASS1/SLC30A10/S100A8,7
GO:0033500,carbohydrate homeostasis,25/1161,282/18860,0.08865248226950355,1.4401255948344849,1.9072287089561943,0.04278464915103001,0.16896491753515602,0.13069954846143428,OAS1/HKDC1/C2CD2L/ADRA2A/GPR19/RBP4/MCU/CYBA/FFAR2/SRF/ABCA12/PCK2/SESN2/CFTR/HNF4A/MLXIPL/PAX6/NPTX1/HLA-DRB1/NR1H4/TREM2/VSNL1/ICAM1/PCK1/GCG,25
GO:0051259,protein complex oligomerization,25/1161,282/18860,0.08865248226950355,1.4401255948344849,1.9072287089561943,0.04278464915103001,0.16896491753515602,0.13069954846143428,ATL3/NACC2/ARHGAP27/OAS1/ECT2/CALHM3/RRM2/CLDN1/POLQ/CARD11/MCU/TRPM2/TGM2/ISG15/TK1/KCTD17/BLM/TDO2/PYCARD/CARD9/EHD3/KCNA6/HLA-DRB1/AQP2/DEFA5,25
GO:0031341,regulation of cell killing,12/1161,112/18860,0.10714285714285714,1.7404946474713916,2.0130498890289603,0.0427921479262385,0.16896491753515602,0.13069954846143428,CEACAM1/CD55/RIPK3/STAT5A/F2RL1/NOS2/ULBP2/DNASE1L3/NCKAP1L/HLA-DRB1/ICAM1/SERPINB9,12
GO:1990823,response to leukemia inhibitory factor,12/1161,112/18860,0.10714285714285714,1.7404946474713916,2.0130498890289603,0.0427921479262385,0.16896491753515602,0.13069954846143428,PFKP/EXT1/MYBL2/SOCS3/MYB/PADI2/PML/NR5A2/TFRC/PAX6/HELLS/ICAM1,12
GO:0010884,positive regulation of lipid storage,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,SCARB1/PLIN3/IKBKE/APOB,4
GO:0032616,interleukin-13 production,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,IL18/ARG2/LEF1/IRF4,4
GO:0032656,regulation of interleukin-13 production,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,IL18/ARG2/LEF1/IRF4,4
GO:0032928,regulation of superoxide anion generation,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,F2RL1/CYBA/AGT/FPR2,4
GO:0035739,"CD4-positive, alpha-beta T cell proliferation",4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,CD55/CARD11/CD274/ARG2,4
GO:0051930,regulation of sensory perception of pain,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,GRIN2D/NMU/MGLL/CCL3,4
GO:0051931,regulation of sensory perception,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,GRIN2D/NMU/MGLL/CCL3,4
GO:0072574,hepatocyte proliferation,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,CEACAM1/RPS6KA1/MDK/TNF,4
GO:0072575,epithelial cell proliferation involved in liver morphogenesis,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,CEACAM1/RPS6KA1/MDK/TNF,4
GO:0140354,lipid import into cell,4/1161,22/18860,0.18181818181818182,2.953566674496907,2.3481360586881093,0.042999486306160684,0.16896491753515602,0.13069954846143428,SLC27A2/SLC27A4/ACSL5/RBP4,4
