ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,24/228,200/4384,0.12,2.3073684210526313,4.432334617252318,8.395387210821828e-5,0.004029785861194478,0.003711644872152809,GPRC5C/SLC16A7/KCNE2/YPEL1/CKM/IGFBP2/NPHS1/CPA2/COL2A1/C5/P2RY4/RGS11/ATP4A/RYR2/CCDC106/IDUA/KLHDC8A/SGK1/ZBTB16/TFAP2B/PAX4/ARHGDIG/EDN1/CLPS,24
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,23/228,200/4384,0.115,2.2112280701754385,4.106392672773752,2.272030542260986e-4,0.005452873301426366,0.005022383303945338,MYBPC3/CKB/CKMT2/CKM/DMD/TPD52L1/CTF1/GADD45B/EPHB3/LAMA2/FABP3/HDAC5/PPP1R3C/EFS/PTP4A3/SORBS1/MRAS/TPM2/FST/PGAM2/GPX3/CAMK2B/SOD3,23
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,7/228,44/4384,0.1590909090909091,3.0590111642743225,3.2148118782137227,0.006913564313964239,0.11061702902342782,0.101884105679473,GHRL/TMEM8B/SLC2A4/SLC22A12/GAS1/MAL/GSTM3,7
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,17/228,200/4384,0.085,1.634385964912281,2.150741005902359,0.02959247544979917,0.23673980359839336,0.21804981910378335,PTGER3/CKB/DHRS2/DCXR/TPD52L1/KLK11/HOMER2/SERPINA5/SCUBE2/PDCD4/SLC29A1/SGK1/CACNA2D2/PRSS23/IDH2/RET/CA12,17
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,17/228,200/4384,0.085,1.634385964912281,2.150741005902359,0.02959247544979917,0.23673980359839336,0.21804981910378335,EGFR/CHST3/PPP1R3C/NEDD4L/GPC3/PPARGC1A/MT1E/ADM/CSRP2/MXI1/MT2A/TKTL1/RORA/GCNT2/PGAM2/TGFB3/CA12,17
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,17/228,200/4384,0.085,1.634385964912281,2.150741005902359,0.02959247544979917,0.23673980359839336,0.21804981910378335,RAP1GAP/GABARAPL1/ANGPTL3/CYFIP2/DCXR/GSTA3/GNMT/ITIH4/PMM1/MT2A/ADH7/GCNT2/GSTT2/FBLN1/HRG/CDO1/ALDH3A1,17
HALLMARK_COAGULATION,HALLMARK_COAGULATION,12/228,138/4384,0.08695652173913043,1.6720061022120518,1.8786165949085771,0.053780014554292176,0.3104752419760548,0.28596403866215575,FGA/FGG/LAMP2/RGN/HPN/PRSS23/TF/F2/TIMP3/PROC/HRG/S100A1,12
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,16/228,200/4384,0.08,1.5382456140350877,1.8247990614237937,0.05469064329462346,0.3104752419760548,0.28596403866215575,APLP1/CDH2/SNTB1/IGFBP2/GADD45B/LAMA2/FMOD/TPM2/PLOD2/EFEMP2/GAS1/FZD8/FBLN1/TIMP3/POSTN/DKK1,16
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,10/228,112/4384,0.08928571428571429,1.7167919799498748,1.7997074570536227,0.0645631473451266,0.3104752419760548,0.28596403866215575,PXMP2/AR/ALDH1A1/GNMT/SLC29A1/CYP7B1/ABCA2/IDH2/GC/TTR,10
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,5/228,42/4384,0.11904761904761904,2.2890559732664997,1.9659247971803282,0.06468234207834475,0.3104752419760548,0.28596403866215575,HDAC5/WNT6/GNAI1/FZD8/DKK1,5
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,4/228,36/4384,0.1111111111111111,2.1364522417153995,1.603515128634017,0.11461656642948052,0.500145017146824,0.4606598842141802,SERPINA5/APOH/POSTN/KCNJ8,4
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,4/228,40/4384,0.1,1.9228070175438599,1.3731290817293265,0.15209554166813197,0.5339741374606916,0.4918182845032686,PAK3/ABCC8/CHGA/PAX4,4
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,8/228,101/4384,0.07920792079207921,1.523015459440681,1.2454220917733043,0.15323001943693826,0.5339741374606916,0.4918182845032686,ZMIZ1/LIFR/AZGP1/CDK6/HOMER2/SGK1/ZBTB10/INSIG1,8
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,14/228,200/4384,0.07,1.345964912280702,1.1729151724666627,0.15574245675936838,0.5339741374606916,0.4918182845032686,THSD4/IGF1R/MAST4/SYNGR1/DHRS2/LRIG1/TPD52L1/AR/CELSR1/RAB17/PRSS23/ADCY1/RET/CA12,14
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,10/228,144/4384,0.06944444444444445,1.3352826510721247,0.9581307729608205,0.21460594116182455,0.6867390117178386,0.6325227739506408,IGF1R/ZMIZ1/PTPRM/SYNE1/EFEMP1/KIT/MT1E/IGFBP5/DBP/INSIG1,10
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,13/228,200/4384,0.065,1.2498245614035088,0.8469732279880972,0.23948050120886344,0.7184415036265903,0.661722437550807,FGF13/CYFIP2/DCXR/TPD52L1/CTSF/LDHB/NUPR1/ADA/PMM1/ALOX15B/GLS2/ZBTB16/ABCC5,13
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,7/228,104/4384,0.0673076923076923,1.2941970310391362,0.7111291154801334,0.2959169941303015,0.8157674457851427,0.751364752696842,ALDH1A1/ALB/ECI2/ABCC8/IDH2/ABCC5/TTR,7
