ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009410,response to xenobiotic stimulus,42/823,443/18860,0.09480812641083522,2.1726382309943526,5.3349894319529145,2.108447598671256e-6,6.081553542417404e-4,5.629000233821024e-4,KCNE2/PTPRM/CA9/IGFBP2/SLC1A2/FUT1/GSTA3/GSTM2/NFATC2/ALAD/CYP2C8/ATP4A/FABP3/HDAC5/GSTA4/OXCT1/SLC6A2/PRKAA2/SLC29A1/GATA6/SULT2A1/ABCA2/ACSM2B/SLC22A12/RORC/ADA/SCNN1B/KCNQ1/GABRB3/ABCC8/SLC10A1/RORA/ABCC5/PON3/VAV3/TFAP2B/FMO2/GSTM3/EDN1/KCNJ8/KCNJ11/ALDH3A1,42
GO:0010043,response to zinc ion,12/823,53/18860,0.22641509433962265,5.188564616336918,6.522596113734609,2.2516125565526233e-6,6.112465852053152e-4,5.65761223188269e-4,MT1F/ALAD/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/GABRB3/ABCC8/MT2A/MT1H,12
GO:0006814,sodium ion transport,29/823,255/18860,0.11372549019607843,2.6061515736306675,5.51593164716752,2.4683504541978165e-6,6.328576303401625e-4,5.857641019377041e-4,FGF13/SLC41A1/FXYD4/ATP4B/DMD/SLC5A2/ATP4A/SLC13A3/SLC6A2/SLC9A4/NEDD4L/SGK1/SLC9A7/SCNN1B/KCNQ1/NALCN/SCNN1G/SLC10A1/SLC8A2/ATP1B2/PON3/SLC9A3/SCN2A/KLHL3/EDN1/GUCA2B/ADRB2/SLC5A7/SLC6A5,29
GO:0098739,import across plasma membrane,26/823,218/18860,0.11926605504587157,2.733120046373193,5.497784794784113,3.377019210619607e-6,8.202601924741836e-4,7.592212718390231e-4,KCNE2/KCNJ16/ATP4B/SLC1A2/KCNJ18/SLC5A2/ATP4A/KCNJ12/SLC9A4/KCNJ15/NEDD4L/PPP3CC/SLC9A7/SCNN1B/KCNQ1/ABCC8/SCNN1G/KCNJ13/SLC8A2/ATP1B2/SLC9A3/KCNJ10/TRPV6/KCNJ8/SLC6A5/KCNJ11,26
GO:0042391,regulation of membrane potential,43/823,474/18860,0.09071729957805907,2.07889218717156,5.081602456129116,4.973416229541279e-6,0.00114761579496665,0.0010622170031304478,GRIA4/FGF13/KCNK2/KCNE2/TMEM161B/CELF4/SLC25A36/KCNMB2/RIMS4/GHRL/POPDC3/GABRG2/DMD/CLDN19/GRIA3/BNIP3/RYR2/CRTC1/CNIH3/NEDD4L/ALB/SLC29A1/RGS7/CUX2/NNT/KCNQ1/GABRB3/ABCC8/NALCN/SLC8A2/ATP1B2/RIMS3/SCN2A/KCNJ10/KCNG4/KCNE4/GABRB2/EDN1/ADRB2/KCNJ8/KCNJ11/GABRA3/HTR3E,43
GO:0046686,response to cadmium ion,11/823,48/18860,0.22916666666666666,5.2516200891049,6.299914846745792,5.25086798073111e-6,0.0011539407490987654,0.0010680712915191399,MT1F/ALAD/MT1X/MT1B/MT1M/MT1G/MT3/KIT/MT1E/MT2A/MT1H,11
GO:0006882,intracellular zinc ion homeostasis,9/823,35/18860,0.2571428571428571,5.8927269571254985,6.188631238859331,1.392962171957573e-5,0.0029220547379928178,0.0027046126764611635,MT1F/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/MT2A/MT1H,9
GO:0060047,heart contraction,28/823,265/18860,0.10566037735849057,2.4213301542905614,4.9773354448155676,1.4847455310239102e-5,0.002979174185076237,0.0027574816315309053,MYBPC3/FGF13/VEGFB/KCNE2/TMEM161B/RNLS/HSPB7/GSTM2/DMD/SMAD5/RYR2/KCNJ12/NEDD4L/GATA6/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/SCN2A/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,28
GO:0003018,vascular process in circulatory system,29/823,283/18860,0.10247349823321555,2.3482991211159727,4.881674001794107,1.8812226886159893e-5,0.0036174344616511627,0.0033482463466682827,DRD5/FGA/FGB/SH3GL2/FGG/SLC16A7/KCNMB2/SLC1A2/LEPR/ATP8A1/SLC2A4/SLC13A3/SLC29A1/CBS/ABCA2/PTP4A3/ADM/SCPEP1/SCNN1B/ABCC8/ABCC5/SLC8A2/ATP1B2/ADRA1B/EDN1/PLVAP/ADRB2/KCNJ8/S100A1,29
GO:0046879,hormone secretion,32/823,331/18860,0.09667673716012085,2.215459614629258,4.765468847161817,2.3088610042691398e-5,0.0042621574138808314,0.003944992823294387,FGA/FGB/FGG/FZD4/PDE8B/MYRIP/CCKAR/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/C1QTNF3/PLA2G6/KCNQ1/ABCC8/CHGA/FFAR3/F2/SLC16A10/PTPRN/TFAP2B/SLC18A2/EDN1/TRPV6/KCNJ11,32
GO:0003015,heart process,28/823,275/18860,0.10181818181818182,2.333281785043632,4.757558151402542,2.9283288398564918e-5,0.005197783690745273,0.004810995316654916,MYBPC3/FGF13/VEGFB/KCNE2/TMEM161B/RNLS/HSPB7/GSTM2/DMD/SMAD5/RYR2/KCNJ12/NEDD4L/GATA6/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/SCN2A/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,28
GO:0015833,peptide transport,29/823,292/18860,0.09931506849315068,2.2759200386158223,4.693636099013271,3.369295019342393e-5,0.005758998708987091,0.005330448026702313,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/SLC13A3/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/CWH43/F2/ABCC5/SLC16A10/PTPRN/TFAP2B/EDN1/KCNJ11,29
GO:1903522,regulation of blood circulation,28/823,279/18860,0.1003584229390681,2.299829716440856,4.672304264856194,3.798091626958715e-5,0.006260068878005168,0.005794231512104687,FGA/MYBPC3/FGB/FGF13/FGG/KCNE2/TMEM161B/KCNMB2/RNLS/HSPB7/GHRL/GSTM2/DMD/RYR2/KCNJ12/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,28
GO:0002790,peptide secretion,27/823,266/18860,0.10150375939849623,2.326076430444276,4.6526464935418,4.265380511677821e-5,0.0067878382970321186,0.006282727446965009,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/CWH43/F2/SLC16A10/PTPRN/TFAP2B/EDN1/KCNJ11,27
GO:0046688,response to copper ion,9/823,40/18860,0.225,5.1561360874848114,5.620656450768665,4.434575245059906e-5,0.006821854918650489,0.006314212752439684,MT1F/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/MT2A/MT1H,9
GO:0009914,hormone transport,32/823,343/18860,0.09329446064139942,2.137950823446893,4.543205028749133,4.640464570321262e-5,0.00690830451355891,0.006394229278901081,FGA/FGB/FGG/FZD4/PDE8B/MYRIP/CCKAR/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/C1QTNF3/PLA2G6/KCNQ1/ABCC8/CHGA/FFAR3/F2/SLC16A10/PTPRN/TFAP2B/SLC18A2/EDN1/TRPV6/KCNJ11,32
GO:0007416,synapse assembly,28/823,284/18860,0.09859154929577464,2.2593397566443616,4.567757906894251,5.2106357572776556e-5,0.007499334326213087,0.006941278142389852,LINGO2/FGF13/CDH2/DNER/PTPRS/CYFIP2/ERBB4/GHRL/GABRG2/EPHB3/PTPN13/ZDHHC2/LINGO4/RAB17/CUX2/FLRT3/GABRB3/SIX4/NTN1/SLITRK4/LRRN1/CRTAC1/GABRB2/SYNDIG1/KCNJ8/SIX1/GABRA3/DKK1,28
