ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009410,response to xenobiotic stimulus,42/828,443/18860,0.09480812641083522,2.159518434913469,5.292034004585332,2.4569293459723965e-6,6.674176305706192e-4,6.182638304663664e-4,KCNE2/PTPRM/CA9/IGFBP2/SLC1A2/FUT1/GSTA3/GSTM2/NFATC2/ALAD/CYP2C8/ATP4A/FABP3/HDAC5/GSTA4/OXCT1/SLC6A2/PRKAA2/SLC29A1/GATA6/SULT2A1/ABCA2/ACSM2B/SLC22A12/RORC/ADA/SCNN1B/KCNQ1/GABRB3/ABCC8/SLC10A1/RORA/ABCC5/PON3/VAV3/TFAP2B/FMO2/GSTM3/EDN1/KCNJ8/KCNJ11/ALDH3A1,42
GO:0006814,sodium ion transport,29/828,255/18860,0.11372549019607843,2.59041394335512,5.479210392289151,2.779759017925963e-6,7.131626191545609e-4,6.606398040263809e-4,FGF13/SLC41A1/FXYD4/ATP4B/DMD/SLC5A2/ATP4A/SLC13A3/SLC6A2/SLC9A4/NEDD4L/SGK1/SLC9A7/SCNN1B/KCNQ1/NALCN/SCNN1G/SLC10A1/SLC8A2/ATP1B2/PON3/SLC9A3/SCN2A/KLHL3/EDN1/GUCA2B/ADRB2/SLC5A7/SLC6A5,29
GO:0098739,import across plasma membrane,26/828,218/18860,0.11926605504587157,2.716615698267075,5.462703439350684,3.7670663320721606e-6,9.155953853425914e-4,8.481638544898206e-4,KCNE2/KCNJ16/ATP4B/SLC1A2/KCNJ18/SLC5A2/ATP4A/KCNJ12/SLC9A4/KCNJ15/NEDD4L/PPP3CC/SLC9A7/SCNN1B/KCNQ1/ABCC8/SCNN1G/KCNJ13/SLC8A2/ATP1B2/SLC9A3/KCNJ10/TRPV6/KCNJ8/SLC6A5/KCNJ11,26
GO:0046686,response to cadmium ion,11/828,48/18860,0.22916666666666666,5.219907407407407,6.272759037059151,5.5631369116385755e-6,0.0012722127089449442,0.0011785171181765298,MT1F/ALAD/MT1X/MT1B/MT1M/MT1G/MT3/KIT/MT1E/MT2A/MT1H,11
GO:0042391,regulation of membrane potential,43/828,474/18860,0.09071729957805907,2.066338490389123,5.0384062028728165,5.785289494985671e-6,0.0012722127089449442,0.0011785171181765298,GRIA4/FGF13/KCNK2/KCNE2/TMEM161B/CELF4/SLC25A36/KCNMB2/RIMS4/GHRL/POPDC3/GABRG2/DMD/CLDN19/GRIA3/BNIP3/RYR2/CRTC1/CNIH3/NEDD4L/ALB/SLC29A1/RGS7/CUX2/NNT/KCNQ1/GABRB3/ABCC8/NALCN/SLC8A2/ATP1B2/RIMS3/SCN2A/KCNJ10/KCNG4/KCNE4/GABRB2/EDN1/ADRB2/KCNJ8/KCNJ11/GABRA3/HTR3E,43
GO:0006882,intracellular zinc ion homeostasis,9/828,35/18860,0.2571428571428571,5.857142857142857,6.163110523921609,1.462025689740731e-5,0.0030689248341921344,0.0028429054560317373,MT1F/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/MT2A/MT1H,9
GO:0060047,heart contraction,28/828,265/18860,0.10566037735849057,2.406708595387841,4.94175870601712,1.6571388690722225e-5,0.0033272466510328364,0.0030822024548784956,MYBPC3/FGF13/VEGFB/KCNE2/TMEM161B/RNLS/HSPB7/GSTM2/DMD/SMAD5/RYR2/KCNJ12/NEDD4L/GATA6/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/SCN2A/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,28
GO:0003018,vascular process in circulatory system,29/828,283/18860,0.10247349823321555,2.3341185708676875,4.845654062674213,2.1032069422134597e-5,0.004046920691309065,0.003748874128576974,DRD5/FGA/FGB/SH3GL2/FGG/SLC16A7/KCNMB2/SLC1A2/LEPR/ATP8A1/SLC2A4/SLC13A3/SLC29A1/CBS/ABCA2/PTP4A3/ADM/SCPEP1/SCNN1B/ABCC8/ABCC5/SLC8A2/ATP1B2/ADRA1B/EDN1/PLVAP/ADRB2/KCNJ8/S100A1,29
GO:0046879,hormone secretion,32/828,331/18860,0.09667673716012085,2.2020812353138637,4.727966310934324,2.5984600647129142e-5,0.004799875431537695,0.004446375453891908,FGA/FGB/FGG/FZD4/PDE8B/MYRIP/CCKAR/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/C1QTNF3/PLA2G6/KCNQ1/ABCC8/CHGA/FFAR3/F2/SLC16A10/PTPRN/TFAP2B/SLC18A2/EDN1/TRPV6/KCNJ11,32
GO:0003015,heart process,28/828,275/18860,0.10181818181818182,2.319191919191919,4.72221325421239,3.259906257995284e-5,0.005790095038239316,0.005363667624491026,MYBPC3/FGF13/VEGFB/KCNE2/TMEM161B/RNLS/HSPB7/GSTM2/DMD/SMAD5/RYR2/KCNJ12/NEDD4L/GATA6/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/SCN2A/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,28
GO:0015833,peptide transport,29/828,292/18860,0.09931506849315068,2.2621765601217656,4.657807350717699,3.7581188182083006e-5,0.00642777507499479,0.005954383967718727,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/ACVR2B/SLC13A3/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/CWH43/F2/ABCC5/SLC16A10/PTPRN/TFAP2B/EDN1/KCNJ11,29
