gene,logFC,P.Value,adj.P.Val
LGALS4,1.0026556398826,2.9389775126819e-11,2.0274805432557672e-09
XPNPEP1,0.624387142385588,3.08708488086952e-11,2.1246662875642493e-09
C10orf81,1.61118520346727,3.3440699069412e-11,2.2760040441065508e-09
RPS6KA3,0.512585273110689,3.48771126327277e-11,2.3560408200801133e-09
OAS3,1.04299705656754,3.7097405505923794e-11,2.477769438654747e-09
PTBP1,0.563570088371403,3.79864851947624e-11,2.5256715540807182e-09
CLRN3,2.85664751155209,3.9625985639670005e-11,2.628732428845648e-09
PHLDA2,1.18509972637835,3.9915567904669196e-11,2.641979075636077e-09
HSD17B11,0.990492358164676,4.5844643735659493e-11,2.980713252441507e-09
XLOC_014161,0.994542742379085,4.8444929873244095e-11,3.133479083686187e-09
KRT19,0.791677606051968,4.8892238021247696e-11,3.1509760766851474e-09
WDR1,0.620523493416308,4.9994479598096393e-11,3.2079427214603862e-09
MUC13,1.62768382583782,5.2314559686728194e-11,3.3412760107106735e-09
TMC7,1.16780827127212,5.23266169130429e-11,3.3412760107106735e-09
LACTB2,0.667749558837309,5.2471752076007795e-11,3.3412760107106735e-09
UCA1,2.09861422405005,5.302327490332489e-11,3.3614581044116548e-09
ARHGAP27,0.72203632503989,5.30732462381587e-11,3.3614581044116548e-09
TTYH3,0.611006957922095,5.3258256779757696e-11,3.3659218284806863e-09
LOC407835,0.514576046223316,5.4179983611686696e-11,3.4168269493138383e-09
XLOC_l2_010149,1.1577125562419,5.4612031116694093e-11,3.429355492430355e-09
SLC29A2,0.932112043378597,5.5784981198438496e-11,3.4955416363746493e-09
CD9,0.994058714397592,5.787775442249049e-11,3.611276957469534e-09
C2orf82,1.12060730061842,6.093594806120269e-11,3.778028779794567e-09
PCSK5,1.33127608005445,6.180643593899109e-11,3.813822274826091e-09
LOC100652751,0.902180564466893,6.19025869433798e-11,3.813822274826091e-09
MDFI,1.30332489885584,6.56977935418827e-11,4.022347409601768e-09
TNFRSF11A,1.6980066180135,7.03043798898711e-11,4.286525137351726e-09
LIPG,1.16630415216359,7.215480746915569e-11,4.381168351040388e-09
IL18,0.752527741409613,7.36541546659065e-11,4.453803080908765e-09
ITPK1,0.759532328497849,7.5085215432101e-11,4.531015012563828e-09
CDX2,2.50371950073012,7.66662642841297e-11,4.607501379922298e-09
MARCH3,0.959352450909966,8.3066175658034e-11,4.950061722625166e-09
FUT6,0.881476682624305,8.37002734842187e-11,4.969259873038827e-09
C7orf74,0.622121658448701,8.829233482432529e-11,5.189470271634543e-09
CLDN7,1.7605720042955,9.049858505295109e-11,5.280922605108394e-09
RNASEH1,0.521233381189367,9.05670679520427e-11,5.280922605108394e-09
LOC100134138,1.56765106503079,9.234546011403869e-11,5.3633367229868955e-09
STX1A,0.778905281997091,9.384049187619339e-11,5.437185164783002e-09
GPSM2,0.798103667461779,9.679583668512659e-11,5.588675930260315e-09
CFL1,0.595996326803796,1.01903280677803e-10,5.835564412451913e-09
XDH,2.07495697089673,1.02869176589218e-10,5.870134682726094e-09
LOC389641,0.854076490622167,1.03586565694725e-10,5.8996162647995706e-09
SLC7A7,1.22665746363214,1.04947118709215e-10,5.964140293179269e-09
LOC100507056,1.71786315281332,1.15541502646616e-10,6.4309349995809674e-09
KIF18A,1.07226756551391,1.1731396936034e-10,6.5049489274748525e-09
NT5C3,0.559183786126514,1.20474122291956e-10,6.630605687583356e-09
MELK,1.11843557604028,1.24980344437223e-10,6.852467093882667e-09
PRR5L,0.94750865658408,1.38654027888683e-10,7.545860317764104e-09
PPP4R1,0.546709285682605,1.39549828767404e-10,7.580573692821568e-09
CDCA3,1.06699304349401,1.42469977006238e-10,7.724921926677718e-09
PRR11,0.99234120460323,1.60115097846772e-10,8.586610393286378e-09
LOC100505839,1.57663203653389,1.6513111216139901e-10,8.791436819201439e-09
ARPC1B,0.824984890693877,1.69400974122563e-10,8.953877387614895e-09
SLC37A1,0.681481788552854,1.70386263275358e-10,8.989787262363054e-09
C11orf80,1.02368763853623,1.75839825915374e-10,9.244330597497336e-09
CEP72,0.856998984088383,1.83317770246094e-10,9.603106295886293e-09
PLS1,0.792339351687358,1.87057201675011e-10,9.77369126726614e-09
TRIM14,0.882578937179606,1.92475373988598e-10,9.993756697485722e-09
CDR2,0.628320993759936,1.96589274963405e-10,1.0135729144955344e-08
MAPK6,0.657846162964364,1.97923965402555e-10,1.0186671620403303e-08
CORO2A,0.934149741960582,1.99043896246438e-10,1.022640213792014e-08
PYDC1,1.08975799389295,2.05466208939916e-10,1.0519583533669428e-08
FAS,1.07186084068838,2.06441462722459e-10,1.0536165333976742e-08
CKAP2L,1.16426500583159,2.11975972882296e-10,1.0705827935497127e-08
RABIF,0.665370817658191,2.13514383917034e-10,1.0762882872304967e-08
CALM2,0.529627504774474,2.16329740194696e-10,1.0848973387101923e-08
AIM1L,1.34952778811803,2.22004468316603e-10,1.1076854524428401e-08
EPCAM,0.778998487172174,2.27649105933661e-10,1.1300932306044644e-08
FLJ45248,1.22209915826893,2.31228536334536e-10,1.1403990587744582e-08
C18orf56,1.02524832717899,2.31277337358642e-10,1.1403990587744582e-08
NMU,1.44203672871649,2.33097453412263e-10,1.147448569661572e-08
HTR2B,1.3627214214923,2.34114819317953e-10,1.1505294832969903e-08
EPHA1,0.820803901666018,2.36040838785908e-10,1.157079061533901e-08
CDH3,1.86755713502282,2.3627070173926e-10,1.157079061533901e-08
REG4,3.24104651795696,2.36628731448848e-10,1.157079061533901e-08
SLC4A11,0.873176940748409,2.37846779567499e-10,1.1611031823803423e-08
KIF2A,0.568409115049195,2.4213788732772005e-10,1.1800909175434554e-08
OAS1,1.14771874885464,2.42973479338686e-10,1.1822027501333285e-08
AURKA,0.855707510178968,2.63970286746403e-10,1.2717309486726708e-08
PREP,0.530069665207582,2.64852414691212e-10,1.2738924325606118e-08
LOC100131262,0.697850482333451,2.67159386658144e-10,1.2807960938188478e-08
MOCOS,0.993538834808697,2.7937214128115e-10,1.3328228064887072e-08
ETV7,1.17823411250868,2.91150260873422e-10,1.3822817231903275e-08
PLK4,0.972465123709009,2.92542049205423e-10,1.3849357532302202e-08
SIPA1L2,1.13871841563604,2.92651797589481e-10,1.3849357532302202e-08
MAP2K3,0.562565690798287,2.97912278272145e-10,1.4053043393036594e-08
ECT2,0.831276263320395,2.99027739171409e-10,1.4083056408284243e-08
CFI,1.52635908483124,3.03184641944362e-10,1.4255984411937456e-08
ANKS4B,1.4002614856172,3.09253553536886e-10,1.4518120497351447e-08
GINS4,1.17100181170053,3.24085562024495e-10,1.516596575919723e-08
SCD,0.769379044321371,3.24880211472475e-10,1.5178981963041485e-08
PLA2G3,1.20296869632828,3.45353634173564e-10,1.608439397954469e-08
SERPINB6,0.619121352969925,3.51434167166505e-10,1.6290137704557174e-08
CYP4F3,1.70673838502307,3.54473907557949e-10,1.6396814149777995e-08
IER5,0.638839757783108,3.63515803454169e-10,1.6770804445700345e-08
RAD51AP1,1.03804681907888,3.67880711567109e-10,1.694557735350188e-08
CCNF,0.893711815318143,4.05759063155839e-10,1.835325969671652e-08
KLHL7,0.571550070423406,4.05935034805558e-10,1.835325969671652e-08
NR1I2,1.7009274456053,4.267455120214e-10,1.9176142365879056e-08
ANXA1,1.23351449287883,4.33226031748912e-10,1.9407997897922296e-08
FAM83D,1.07829674350515,4.40352283062366e-10,1.9637439900814586e-08
CHEK2,0.540653926751964,4.55918180966351e-10,2.02394614837449e-08
GPA33,2.83009557863836,4.69241075430905e-10,2.0768157718017225e-08
PVRL1,0.822682584176321,5.01594296978261e-10,2.1968484649176057e-08
XRCC4,0.860882456111573,5.085457354834901e-10,2.2239794753554768e-08
S100A14,0.886415370909191,5.22539190703144e-10,2.2750195165013325e-08
TIMP1,0.787227470571873,5.27603022897477e-10,2.290280300873125e-08
ZYX,0.753274368637705,5.469795780340201e-10,2.3604457913750044e-08
PPP1R1B,1.72914427692896,5.5146453534067e-10,2.3763108159225237e-08
TMPRSS4,0.995319490729192,5.53171180384709e-10,2.3797634958821e-08
RND3,0.649633371243084,5.625358485015261e-10,2.4063760576074015e-08
SLC6A8,0.844556440570307,5.74658350664664e-10,2.447544870917847e-08
RHBDF1,0.778180843458448,5.77087455210582e-10,2.454333738600374e-08
SGOL1,0.981619246585142,5.99106822103574e-10,2.5406278914833814e-08
PLEK2,0.777670638636056,6.26761678733107e-10,2.642650245998357e-08
LRRC16A,0.72591379702778,6.29489470316161e-10,2.6503490764543466e-08
FANCD2,1.08351637190873,6.48099766651239e-10,2.7159210242129357e-08
GLT25D1,0.672018240667743,6.53788829022534e-10,2.733079104881114e-08
PLIN3,0.547872503610617,6.649931993300041e-10,2.7681048359646117e-08
TONSL,0.668666834966826,7.09166986898806e-10,2.93535202971579e-08
SEC24A,0.581844961911584,7.35651214689233e-10,3.0364210529897724e-08
ATP2C2,1.19130755125983,7.41247719917821e-10,3.055229732530845e-08
CKLF,0.600818075716675,7.44927512481041e-10,3.066096601791713e-08
TSPAN3,0.573403011572992,7.60601972734336e-10,3.126233674785548e-08
TRIP13,0.836749879105716,7.67348549321761e-10,3.149558542942446e-08
LOC389332,2.02219137139805,7.88741987728529e-10,3.219381879911946e-08
ZWILCH,0.68466309312509,7.9175932557984e-10,3.224520311742107e-08
KRT19P2,0.810915147304437,8.05062861445524e-10,3.2588412358348564e-08
GJB4,1.10990743209428,8.54127613048672e-10,3.4337565948881304e-08
CCNA2,1.15373509644232,8.89456688024865e-10,3.541917770687633e-08
IQCE,0.501252225387611,9.12408019388498e-10,3.618602816975598e-08
C11orf82,1.1306682444684,9.34841516395288e-10,3.6876674474932514e-08
TMEM53,0.714617967450207,9.63957104933605e-10,3.787268903715078e-08
BMP2K,0.557874901909343,9.75418870935995e-10,3.822081303875603e-08
B3GALT5,1.20971332304724,9.78266578220491e-10,3.827393935210866e-08
PRRG1,0.60424093132306,1.00753862128479e-09,3.9062724277463603e-08
SLC22A18AS,1.22463258196658,1.01267244897258e-09,3.921003679895412e-08
FAM72A,1.08043708292616,1.0433886110560301e-09,4.024029462167272e-08
STARD4,0.731961227804956,1.07372120121398e-09,4.1140180783932785e-08
PAOX,0.53819944523402,1.1025886576245e-09,4.193112645577852e-08
HMGB3,0.701877237619486,1.1027877915100601e-09,4.193112645577852e-08
ESCO2,1.02978170372645,1.1076746342995702e-09,4.2057289603095313e-08
PLBD1,0.715468503724718,1.1191224802203e-09,4.2382437433910023e-08
PRR5,0.599549742480572,1.15021121214497e-09,4.346452637495965e-08
PI3,2.47964145774776,1.1941495855234601e-09,4.476233165735134e-08
RARRES1,1.83646331560273,1.1979053908693602e-09,4.484591544824045e-08
LRP8,1.14599784893624,1.22598322442908e-09,4.583867048285217e-08
PFKP,0.789462376721068,1.2329682028460501e-09,4.604125736370993e-08
IQCD,0.557342871287924,1.2523084583467302e-09,4.6644918851576305e-08
ANXA8L2,1.09634488447507,1.28562766174523e-09,4.7825349016922555e-08
DMBT1,3.11656142364882,1.3242167059510901e-09,4.9012695912456716e-08
RAD54L,1.04084809634461,1.3280942054326501e-09,4.909438051478581e-08
FAM91A1,0.626459669741687,1.34373958645502e-09,4.9485988680125476e-08
NT5DC2,0.711876287239581,1.4215089373042302e-09,5.202404065939815e-08
CDC25B,0.871670848862843,1.4477002719467802e-09,5.291668605966664e-08
GDA,1.29472607054239,1.4526944066546401e-09,5.300522915726298e-08
CDHR5,1.48537930670885,1.4537299135958202e-09,5.300522915726298e-08
CIDEC,1.08182564709182,1.4681541065818402e-09,5.3464823896192214e-08
HKDC1,1.76893467276179,1.48696257212107e-09,5.394920502406668e-08
C14orf176,1.63765824565912,1.4941917902807702e-09,5.4144646526228456e-08
USP41,1.10406778132011,1.510308038552e-09,5.4596089371912626e-08
LOC392288,0.55314425148619,1.55991757069725e-09,5.6248904990982556e-08
CALHM3,1.52973399462055,1.6070936633559202e-09,5.738671759259269e-08
SLC27A4,0.819860169816276,1.6162339366978802e-09,5.764306181028799e-08
MTMR11,1.01636951254175,1.6509451140626201e-09,5.854366501914124e-08
SKA1,1.17330055001421,1.65144611068695e-09,5.854366501914124e-08
MOB3B,0.671656452789581,1.6602421998220302e-09,5.8784575624541956e-08
ESPL1,1.01585882162652,1.68299195379432e-09,5.944683598330225e-08
SP6,1.0433949532136,1.7703938406186402e-09,6.18648444567189e-08
ABHD11,0.736319482230152,1.7772147862789e-09,6.202943959520702e-08
GTSE1,0.993268407963136,1.7830950622357e-09,6.208720105329709e-08
EPHB2,1.39388605619634,1.8519574374103101e-09,6.425658225574284e-08
RPS6KA1,0.541250739157086,1.8748643007045503e-09,6.497466045885062e-08
PRSS3,1.25412431069261,1.9194689417391402e-09,6.61305430947595e-08
RRM2,1.37473701737598,1.94767694218344e-09,6.693633762331727e-08
XLOC_005220,1.10170910421204,2.0107849154761703e-09,6.857305995678437e-08
YIF1B,0.500854829278595,2.08625873550268e-09,7.096177282286199e-08
ENTPD7,1.00784776659326,2.1473123558925e-09,7.286976387409792e-08
SLC19A3,0.875273115261884,2.1707313996989204e-09,7.357953215034817e-08
LAMC2,1.00715496911147,2.17714977887662e-09,7.371207108482271e-08
GPRC5A,1.40046625314648,2.1969942520105903e-09,7.429835106799451e-08
HN1,0.693817620067698,2.21193869230279e-09,7.471776355102804e-08
EMP1,1.07267687587904,2.32909090903268e-09,7.80471193097519e-08
ARL5B,0.83364567408343,2.3326243226975704e-09,7.80764961223647e-08
RSPH1,0.649070895050511,2.39291313078621e-09,7.973121438497181e-08
SLC35A2,0.710840223942185,2.40450723618988e-09,7.999082825593238e-08
KDELR3,0.561929675207396,2.5253626251979903e-09,8.31725654384159e-08
XLOC_l2_006983,0.670963826106591,2.5395583188063302e-09,8.348158822492218e-08
CCK,1.80204156801599,2.66729955100677e-09,8.680686512180173e-08
LOC284570,0.852863706592183,2.7457168261604204e-09,8.896485786902143e-08
MYO15B,0.959245333009213,2.83053618137985e-09,9.151288816075052e-08
MAD2L1,1.04899828441544,2.85510359108536e-09,9.220415860968853e-08
CLDN1,1.55254620832518,2.9471476403208203e-09,9.50722007176161e-08
SFN,0.969972893218651,3.0690865888478504e-09,9.835803344935728e-08
TNFRSF12A,1.33684580522594,3.2202399483681604e-09,1.0297759695608651e-07
XLOC_014418,0.978012376860877,3.26230156035985e-09,1.0396890230129524e-07
TPMT,0.675074147624744,3.33274181839252e-09,1.0565546554360234e-07
NRF1,0.600806722416184,3.4093510070424e-09,1.0773549182253984e-07
CEACAM20,0.807987211146968,3.4326558432367504e-09,1.083554134490243e-07
XLOC_006277,2.17263035755409,3.5130921254702404e-09,1.103020848112387e-07
EXT1,0.524249939595979,3.5585529006636e-09,1.1149120751034315e-07
CDCA8,0.750915799237101,3.80770932909045e-09,1.1853915441028617e-07
LOC100506219,0.953619856834135,3.82972412927995e-09,1.1884681384506777e-07
LGALS3,0.514947266539187,3.94796434997919e-09,1.2161716595093127e-07
METTL7B,1.1625105840212,4.25084082195491e-09,1.304005324380072e-07
PLEKHA7,0.539159871558292,4.299010212902831e-09,1.3174068001750615e-07
ACPP,0.781280995648769,4.57138956776698e-09,1.391699914323636e-07
CDKN3,1.00804602739984,4.57459547174572e-09,1.391699914323636e-07
LPCAT1,0.894417070646687,4.61374813803815e-09,1.4007110566184417e-07
TRAF3,0.627976754848647,4.64059356185313e-09,1.4074072610499465e-07
EDN3,1.29187804297104,4.71962028333965e-09,1.429898978214285e-07
ERCC6L,0.709145076884878,4.7303060528944505e-09,1.431660497244718e-07
KIAA1539,0.617681586552704,4.81755928441729e-09,1.45507124615062e-07
C2orf89,1.37940079218379,4.8660061265337e-09,1.4681949491434534e-07
PFKFB4,0.992413890822252,4.92179845158666e-09,1.4835057732843976e-07
FOXM1,0.970645413977888,5.120059841616311e-09,1.5369593322310535e-07
DHRS9,1.70067475289973,5.1880401676811505e-09,1.5515613332189512e-07
CAMK2N1,1.55811224258094,5.257533069074871e-09,1.570207132459068e-07
E2F2,1.03217796611228,5.3876927328104206e-09,1.607446842962768e-07
LOC401127,0.801253984969308,5.50012795267121e-09,1.6376672773363882e-07
CENPA,1.21106997933287,5.525525432461391e-09,1.643564184303394e-07
CDC25A,0.848584974661588,5.60552001565085e-09,1.662311021392e-07
ZNF703,0.866435641628247,5.670404930902021e-09,1.67816576142345e-07
KIF22,0.58960647853385,5.7412182042526505e-09,1.695441141993147e-07
CIDECP,0.794769237741389,5.77608877251487e-09,1.700878725918507e-07
HHLA2,0.956495566456609,5.81800523924158e-09,1.7080872924158997e-07
PBK,1.13818050049053,5.874182462068321e-09,1.7211413179986422e-07
CKMT1A,0.604037744927048,5.98572773671175e-09,1.7462595363442443e-07
LINC00346,0.838163233742661,5.98962029615829e-09,1.7462595363442443e-07
USP18,0.819933195167957,6.1353864668726e-09,1.7852152226579404e-07
CES2,1.10898589228344,6.236318399307781e-09,1.8084301951427723e-07
CCDC109B,0.947804610419151,6.239785687609811e-09,1.8084301951427723e-07
CA13,0.777149824506984,6.250427536074481e-09,1.809729698819279e-07
ORC6,0.657334655335836,6.269002014374321e-09,1.8133211732129188e-07
CIB2,1.10501245823042,6.3888851529769e-09,1.8443669634153746e-07
ONECUT2,2.03141242373323,6.48686699862781e-09,1.867150316901803e-07
MIER3,0.555001458940709,6.6938434284435e-09,1.9154690426007555e-07
KIF4A,0.976907395275656,6.7689253414994605e-09,1.935069824280021e-07
CDCA2,1.08583661151023,6.832936831523211e-09,1.9514708222041216e-07
MYD88,0.584724044004074,6.8452709809771e-09,1.9530953746500487e-07
CBLC,0.691733889901389,6.9444893613284805e-09,1.9771431881568318e-07
RIPK3,0.547399919004012,6.952812879725151e-09,1.9771431881568318e-07
F3,0.923682529340079,7.000388853949881e-09,1.985785981079914e-07
ANLN,1.2103875961415,7.034223506232531e-09,1.9915391175449098e-07
SLC25A37,0.642310890897004,7.14466840193186e-09,2.0153471551993337e-07
BMP1,0.582061717010119,7.250423725330651e-09,2.042163578228428e-07
CENPK,1.00314464086219,7.25472565560936e-09,2.042163578228428e-07
TRIM54,1.97405645736746,7.443749936071091e-09,2.0873752206226834e-07
MYBL2,1.06653463631334,7.490701362426121e-09,2.0965403013236082e-07
XLOC_012977,0.846538522564697,7.5106680868735e-09,2.1001285798005558e-07
CEACAM5,1.67022921255737,7.586574459127461e-09,2.1135038721479524e-07
PKP3,0.627150248907196,7.587268902668061e-09,2.1135038721479524e-07
DQX1,0.776016841110687,7.694201351218291e-09,2.1331810312226712e-07
TMC5,0.628931585349295,8.209256892302611e-09,2.2642551491552118e-07
JPH1,1.19699948579987,8.27352103801549e-09,2.2766126991123522e-07
APOBEC1,1.76735623597502,8.29992928591299e-09,2.2780902305360462e-07
XLOC_007398,1.40267299925519,8.302145899360641e-09,2.2780902305360462e-07
AREG,1.26267106652571,8.328610482622141e-09,2.281092310002791e-07
C2CD2L,0.532425511339293,8.489917992945561e-09,2.3178038976973514e-07
IL22RA1,0.922872914833108,8.494197624268571e-09,2.3178038976973514e-07
VDR,0.878432748481115,8.53564797669789e-09,2.3247972450342686e-07
TRAM2,0.533332285990738,8.938046660925861e-09,2.416479441318208e-07
GDPD3,1.00479342123392,9.16025126235471e-09,2.4607080813352855e-07
FAM81A,1.0765248304266,9.368331124955291e-09,2.505160491394425e-07
SPAG5,0.828060599054562,9.368352320819631e-09,2.505160491394425e-07
CD99P1,0.584948253671054,9.733942972774051e-09,2.591133297861267e-07
CRIP1,0.96085189143645,9.96544058893569e-09,2.643180216855975e-07
GTF2IRD1,0.529597854279703,1.03805379668406e-08,2.741361911709592e-07
MACC1,0.940430408671232,1.03822506047801e-08,2.741361911709592e-07
MICB,0.819804983164518,1.04356245832997e-08,2.7505124238027944e-07
GALM,0.722983725984214,1.07525263324498e-08,2.82203981252718e-07
SNORD86,0.808368555153987,1.07621309709668e-08,2.82203981252718e-07
CENPW,0.896999085777204,1.07646203547127e-08,2.82203981252718e-07
MAST3,0.592665682187854,1.08056772276685e-08,2.8277581688933384e-07
LOC100130009,0.679205676300138,1.08587583400206e-08,2.8391209083320764e-07
CARD14,0.605527479634232,1.12993138797027e-08,2.9386215601478136e-07
TLE6,0.569581819111083,1.17277811130705e-08,3.0419773287812516e-07
POLQ,1.08456045457988,1.26683009470126e-08,3.2486564418045926e-07
EPHA2,1.07473621100445,1.27023626485516e-08,3.2517163198225994e-07
KRT15,0.539953107308723,1.29364637092878e-08,3.3058851781613034e-07
PLCB3,0.898714868306509,1.31292385894315e-08,3.3493234693247653e-07
DDC,0.835408926679427,1.33599784589084e-08,3.402279436311959e-07
RAD51,0.919478931844609,1.35041474596694e-08,3.4330439926017674e-07
MICAL3,0.928203467351068,1.37218480722774e-08,3.4823633087054253e-07
MVD,0.596481606212882,1.38299688318343e-08,3.506774150387803e-07
TRABD,0.545965428893881,1.38503593647988e-08,3.508916905281958e-07
SHCBP1,1.2492189422385,1.42930561059706e-08,3.612002491908331e-07
SLC43A2,0.653850680980101,1.45683924043545e-08,3.668688226042588e-07
ZNF165,0.520464527127015,1.47899162840526e-08,3.7149235876558785e-07
EMB,0.986849907877549,1.48494929563952e-08,3.726702809586184e-07
HMGN4,0.520693672872997,1.49662672894947e-08,3.7528042926934327e-07
SPC25,1.1783826794611,1.50668909431925e-08,3.771599582951799e-07
PITPNM1,0.714667721815755,1.52967151727636e-08,3.8226179038875564e-07
FAM151B,0.682524813236255,1.53384591467346e-08,3.829793011081023e-07
PRR15,0.557349153804922,1.56422989528877e-08,3.892429141638135e-07
ACER3,0.904642142468996,1.57220541919296e-08,3.905661272970643e-07
LOC100292409,0.578741986720471,1.58768768135964e-08,3.926455585383138e-07
ZFYVE28,0.566856357446869,1.59536917272249e-08,3.939891533442734e-07
TFF3,2.48843076763825,1.61234735177251e-08,3.975139595125044e-07
ACY1,0.697244648091157,1.61756222358069e-08,3.979625067855375e-07
PEX26,0.526841118115435,1.63757371431094e-08,4.0238307956663797e-07
CEP55,1.02010872678136,1.64632401520259e-08,4.0318475132311434e-07
LOC100507507,0.705701848932641,1.67843542320316e-08,4.103648936530321e-07
NOD1,0.790832166827191,1.71538884236714e-08,4.183555792488424e-07
TFPI,0.978231774482179,1.73689551226663e-08,4.232494636359181e-07
GPR153,0.994695713212355,1.75994642604733e-08,4.278023620238125e-07
SERPINB8,1.08327978512844,1.804790617362e-08,4.363905668602055e-07
LMO7,0.702870518594139,1.80485467526294e-08,4.363905668602055e-07
ABLIM2,0.716031367496724,1.80567214271815e-08,4.363905668602055e-07
GAL,0.883700732248535,1.85814160512045e-08,4.4845222166818123e-07
XLOC_l2_008546,0.780116335630427,1.89447863948775e-08,4.5560505938842873e-07
WDR4,0.827703417433892,1.91871888419345e-08,4.6062952366796376e-07
CKS2,0.694402327675693,1.92538555262075e-08,4.6152716656132627e-07
DPP9,0.527183123812291,1.93024880093741e-08,4.623158252807547e-07
BUB1,1.0655203798396,1.95417047871128e-08,4.665244681427059e-07
NEDD9,0.861071699627781,2.03331995704282e-08,4.850260300127792e-07
KDM1B,0.636305711937206,2.08534574784836e-08,4.966299905815851e-07
C1orf135,0.960490470740682,2.13420434647588e-08,5.078542294269891e-07
TNS4,1.32833990530762,2.13706090782257e-08,5.081225401220848e-07
SKA3,0.995383524357324,2.17850811123622e-08,5.171405199758485e-07
A1CF,1.65029510554783,2.22643693589074e-08,5.268158508209104e-07
KRT18,0.544438679140919,2.25104321534423e-08,5.317818168210309e-07
C21orf88,0.965340238828773,2.28181174976719e-08,5.386175397763708e-07
NCAPG,0.918508774722663,2.32174726404274e-08,5.462891000455409e-07
LMNB2,0.750431396612742,2.32638403756064e-08,5.469421927666567e-07
PHYHIP,0.711297741868495,2.34683090506418e-08,5.508679443931798e-07
AGPAT2,0.662005761690017,2.36940142298315e-08,5.543946577916307e-07
HIST1H2AH,0.624350747956712,2.37976755964094e-08,5.554933204346937e-07
CENPI,0.676339645046701,2.39051381458471e-08,5.57558888754091e-07
ZNF488,1.40247127852493,2.4102114385832e-08,5.612622326234793e-07
SEMG1,1.22241180197946,2.43248420583932e-08,5.655525778576419e-07
GINS1,0.941530141794309,2.44010096915438e-08,5.668749982727978e-07
TNFRSF11B,1.2182112123586,2.46306986941011e-08,5.717590625768113e-07
FLJ26086,1.49416041899739,2.47223226064424e-08,5.734318786980221e-07
EPPK1,0.895242076558514,2.47612989678709e-08,5.734318786980221e-07
DGCR11,0.588821025851242,2.53042153530512e-08,5.837050869666158e-07
CD68,0.687179670316531,2.58594033264732e-08,5.94179941327908e-07
EZH2,0.59426651169607,2.61520573620237e-08,5.99030913293182e-07
KIAA0101,0.900593994798029,2.65540695817094e-08,6.06820370814367e-07
XLOC_012505,0.697711803627566,2.75861567787706e-08,6.274783091443579e-07
AIM1,0.966697513848054,2.81933950144572e-08,6.40794657915598e-07
CANT1,0.548466706907074,2.82258482399355e-08,6.410364977397407e-07
CHEK1,0.771393324230029,2.88446815728006e-08,6.5307203548649e-07
RAP2A,0.680549021694441,2.90925649063669e-08,6.581772882742959e-07
XLOC_011893,0.679749480187237,2.93972651892138e-08,6.63538271413683e-07
CARD11,0.764611076752045,2.97695008928221e-08,6.698870204683697e-07
PSMB8,0.642911817106702,2.97810773047752e-08,6.698870204683697e-07
HUS1,0.671144770666235,2.98542513921364e-08,6.707620335719454e-07
NAT2,1.86182373356648,3.01912102832639e-08,6.772971662630225e-07
C17orf82,0.518453151400852,3.10844852409116e-08,6.942051487762343e-07
OLFM4,4.06853741247296,3.16731123607437e-08,7.051586561041938e-07
XLOC_l2_001134,1.10108544541169,3.25347001633778e-08,7.21837346490177e-07
NUF2,0.949685492934177,3.25450688750335e-08,7.21837346490177e-07
CYP4F2,1.31604249665329,3.26701856800529e-08,7.240659251624394e-07
TEAD4,0.722399205624622,3.27578119376386e-08,7.243691325984374e-07
MYOF,0.743793694750553,3.37843311018603e-08,7.459458470484377e-07
KIF1B,0.612454914299765,3.50925271353634e-08,7.725087546472358e-07
XLOC_005341,1.50602092657727,3.57112386987744e-08,7.843661307022288e-07
LMTK3,0.734297899188356,3.62399774821831e-08,7.941987011531671e-07
RUVBL1,0.583360717254771,3.63775020282473e-08,7.966185019419759e-07
ZNF215,0.979515749536906,3.67192997408805e-08,8.029068309412174e-07
MGLL,0.527258680139539,3.68244787247576e-08,8.046080154373058e-07
LUZP1,0.696931682326928,3.73537984061971e-08,8.149617131115963e-07
RBKS,0.626265037823082,3.81336116773338e-08,8.288983579685545e-07
SULT4A1,0.812243782327615,3.87420831006865e-08,8.402600281645572e-07
EDAR,0.570375343996294,3.88565361536513e-08,8.415002833334593e-07
CYP27B1,0.720094966019435,3.96571894953981e-08,8.575757799049001e-07
LOC100507568,0.670760345759314,4.11750119192972e-08,8.845403876347268e-07
ABHD3,0.525706662535084,4.13292987277889e-08,8.872063046108548e-07
C10orf125,0.944484481240796,4.15151769934973e-08,8.905460010838676e-07
SLC6A20,1.04644097718469,4.18612258396614e-08,8.973141538847333e-07
SLC35D1,0.550008569165916,4.18956056106904e-08,8.973965435036221e-07
STEAP1,0.919779029621697,4.24637787504329e-08,9.082427437538006e-07
PARP9,0.678777349788124,4.31799111054667e-08,9.215477324382392e-07
TEX11,1.14078977446423,4.34952952606249e-08,9.276050341939365e-07
SH3D21,1.07994023499301,4.36996099102553e-08,9.306116927844802e-07
OTC,2.3732754339264,4.42816947772061e-08,9.409620000813687e-07
ATP11A,0.742200195904903,4.53458294908122e-08,9.614886270389529e-07
MMP12,1.9738063748153,4.57923715240881e-08,9.702568236120413e-07
AKR1C4,0.805040869541477,4.61745363311237e-08,9.776493326362128e-07
DGKG,0.705399612812473,4.62895955211403e-08,9.793798654969555e-07
CDC45,0.986353880148195,4.65373536389245e-08,9.839134883026714e-07
POLR3G,0.756131151218224,4.81782782371909e-08,1.0143490069919002e-06
