gene,logFC,P.Value,adj.P.Val
PAK1IP1,0.264212928095408,0.0007772379341843,0.00409638960003734
TAS2R5,0.364975511928375,0.0007786003407219,0.004102834286020297
UBASH3B,0.420442712351789,0.0007798431065837,0.004108646327766543
LOC100240735,-0.340449623989006,0.0007812921385488,0.004115542815499576
SORBS3,-0.292254948419288,0.0007836017245894,0.004126342793443966
C6orf112,-0.377773881648023,0.0007836232179873,0.004126342793443966
XLOC_000483,-0.47463724012778,0.0007846471886238,0.00413099455021072
LOC283547,-0.658222649743788,0.0007863173085228,0.004139045864744411
SLC2A3,0.241834916216423,0.0007869025408181,0.004141384647127923
MTHFD2,0.302576903919045,0.0007875263014958,0.004143741855802883
LINC00246A,-0.252954860699933,0.0007877493881199,0.004143741855802883
SLC5A7,-0.621602084366456,0.0007877734363812,0.004143741855802883
ZFAND4,0.228982326853483,0.0007881561357281,0.004144996360163436
CNPY1,-0.237697567112262,0.0007882940199045,0.004144996360163436
XLOC_009080,0.314330963736198,0.0007885134066602,0.004145408228073338
GRID2IP,-0.284694753271999,0.0007899447470158,0.00415219034614565
DPAGT1,0.237492956421733,0.0007915980054294,0.004160136298919744
TTPAL,0.167260332489109,0.0007918308549413,0.004160615978010893
GXYLT2,-0.552142764075139,0.0007946495420883,0.004174568519156178
XLOC_004478,-0.198076209502809,0.0007947703438369,0.004174568519156178
ZNF662,-0.668239176608551,0.0007950911385156,0.004175507215635535
HIF1A,0.230494204660933,0.0007960166376016,0.004179620679977813
PFDN6,-0.209340692239496,0.0007990576220276,0.00419476062058738
RIT2,0.254925018626412,0.0007992665632049,0.00419476062058738
DNASE2B,-0.400128604978314,0.0007993282794096,0.00419476062058738
CTDSP1,-0.144122857350743,0.0008010268993283,0.004202924213079821
P4HA1,-0.178594733239409,0.0008035885611748,0.004215612394824174
CELSR3,0.501262358627374,0.0008045793357796,0.004220056669621789
FLJ32255,0.30765184540268,0.0008059158583374,0.004225612139971198
SLC43A3,0.556305717949693,0.0008059260937981,0.004225612139971198
DSG2,0.307942349585695,0.0008074343613587,0.004232765075206828
FLJ37035,-0.202848695902875,0.0008080703207124,0.004235343425199931
PRAMEF5,0.229455883498296,0.0008087481629609,0.004238140337570423
LINC00173,-0.445407956551998,0.0008097243814042,0.004242499575807922
IDI2-AS1,0.414899702080005,0.0008100473331652,0.004243435120687861
LOC100507511,0.75758509703406,0.0008108926255009,0.004247106126932891
C9orf16,0.21008528009274,0.0008119158092632,0.0042517073775172705
CSRNP2,-0.155887038873809,0.0008124914346337,0.004252897476028214
LOC440082,-0.52209386110017,0.0008125554730573,0.004252897476028214
XLOC_007291,-0.470019978531914,0.0008126507745496,0.004252897476028214
ZNF542,-0.438278999159029,0.0008127219349862,0.004252897476028214
LRP6,-0.199542899701743,0.0008169231287662,0.0042741208666870366
PDE7A,-0.296868037825231,0.0008206727359414,0.0042929744328668315
LOC645954,0.365608766546861,0.0008218887462418,0.004298570292677348
AMN1,-0.313520676526397,0.0008221620345361,0.00429923449660977
CTBS,-0.174372906073885,0.0008228584201334,0.004302110523195225
XLOC_008746,-0.260042383409202,0.0008273567164709,0.004324859335404982
GNG10,-0.185899686834968,0.0008281428677162,0.0043281989323214805
CDK12,0.274877082905194,0.0008312524199218,0.004343678185750686
DOK4,0.237906534615658,0.0008314190036849,0.004343776298718549
NFKBIE,0.26661889966664,0.000833861638662,0.004355763568609822
C11orf40,-0.578364376294837,0.0008353036355487,0.004362520568954184
INSC,0.554958847647008,0.0008357135319396,0.004363885798976717
TM6SF1,0.327831128013097,0.0008373315797185,0.004371558085764306
XLOC_002793,0.474944625028848,0.0008394242257394,0.004381704999294758
XLOC_l2_015827,0.375851300729097,0.0008399580618536,0.004383706601385987
ZAR1,-0.513524209249717,0.0008401060153466,0.004383706601385987
XLOC_010331,-0.31837924790312,0.0008404266789948,0.004384601321196375
PPP1R1A,-0.238854691648859,0.0008407152602257,0.004385328375490392
KISS1,0.353677257098771,0.0008408935162557,0.004385479796933897
C15orf29,0.349412117466692,0.0008425228188602,0.0043931974096280265
HPR,0.569527753086088,0.000843530081652,0.004397669334679613
METTL22,-0.171282389944762,0.0008439922670764,0.0043992984648530045
BMP8B,0.32753538311949,0.000844777566635,0.004402610946669512
CFB,0.426723072312239,0.0008457996924986,0.004407156270061854
EGLN2,0.147259053998213,0.0008461973749219,0.004408446809821804
ATP5J,-0.198245335902788,0.0008467000302317,0.00441028367395413
GAR1,0.166391502672388,0.000847730640173,0.004414869405175283
DPY19L1P1,0.398491026878294,0.0008487396789798,0.004419341191682913
LRRC1,0.360512377977555,0.0008507866270028,0.004429214773136987
SIRPA,0.405164071417143,0.0008513261545871,0.004431238581474618
SMARCA2,-0.187222910158646,0.0008527532538751,0.004437880755247289
LOC100288292,-0.281359805151769,0.0008533098031923,0.004439990881057952
XLOC_001775,-0.276809426887549,0.0008535900163897,0.004440662666252523
ARRDC5,-0.5556995416755,0.0008538702344524,0.004441334238953475
SP4,-0.217094284951669,0.0008540966578543,0.004441725815080901
DST,0.488863921630163,0.0008549023032023,0.004445128960811959
LOC100507486,-0.26892209344234,0.0008554876608102,0.004447385702439441
CHUK,0.138046344884233,0.0008569543506406,0.004454222578108588
ATP8A2,-0.542334745147806,0.0008576150001876,0.0044568681919563554
DMXL2,0.476231896416156,0.0008598634043247,0.004467762681452313
KPNB1,0.1501071926252,0.0008606465040163,0.004470950368305385
C18orf23,-0.300164709779784,0.0008607811754414,0.004470950368305385
XLOC_001265,0.330796770475107,0.0008609388163531,0.004470978960060948
XLOC_006223,-0.354997012380389,0.0008623985060028,0.004477768073217365
MUC5AC,-0.668808419438776,0.0008625655030686,0.004477844021229468
EVC,-0.325833471285408,0.0008642000517351,0.004485537110630717
TRAF4,0.17820854136198,0.0008666905470488,0.004497669397257661
FBXW11,-0.207757601311583,0.0008671567344658,0.004499294158277
CCT7,0.174401615174967,0.0008710909964689,0.004518909480004949
KIAA1984,-0.363409833632507,0.0008712874948606,0.004519131115242378
C19orf43,0.142773419982261,0.0008736021321647,0.004530336943719111
OTUD6B,0.239115398434593,0.0008760856924319,0.004542414666405906
RIOK3,0.26054491050982,0.000877152656786,0.004547144518896978
CUL1,0.157514015618805,0.0008776965219109,0.004549161443724432
HSH2D,0.28709720557818,0.0008786840540237,0.004553476808261064
DECR2,0.313554151045713,0.0008790944197597,0.004554292234635345
XLOC_009401,-0.480084767383447,0.000879151349091,0.004554292234635345
PYCRL,0.298248018914835,0.0008796166282364,0.004555899448468686
DUSP5P,0.212726791432721,0.0008800704387933,0.004557446705772247
DOT1L,0.23153119858468,0.0008813522953097,0.004563280700239864
SLC15A4,0.220699452134401,0.0008824028335492,0.00456791517920449
SETD2,0.231742434889973,0.0008830537756932,0.004570479809804818
IWS1,0.254071977628244,0.0008841647937579,0.004575424363260638
FLJ31183,-0.416397120021554,0.0008843761250427,0.004575712246963885
MED31,0.239468495619858,0.0008874734981973,0.004590929618909039
AKR7A2,0.19823600002807,0.000887838118536,0.00459200750220626
TPRG1L,0.206626150696395,0.0008883351245968,0.004593769600853555
LOC148709,0.402570062955331,0.0008890285894163,0.004596546830711862
XLOC_l2_007884,0.568562516849325,0.0008902125294832,0.004601858542911571
NFE2,0.631203798811907,0.0008914730939751,0.004607564418877988
LOC100506405,-0.149333183344102,0.0008923772908812,0.004610642946319592
XLOC_009223,-0.296097775130618,0.0008926930223168,0.004610642946319592
XLOC_001280,-0.533417011287307,0.0008927299742536,0.004610642946319592
HBS1L,0.335143491777671,0.0008927743326778,0.004610642946319592
PPP1R2,0.191193338766865,0.0008928671689318,0.004610642946319592
CCL24,-0.275947393970271,0.0008930538351957,0.004610642946319592
C10orf57,0.27015494373526,0.0008931669488702,0.004610642946319592
GALNS,0.282011967204692,0.0008946924185565,0.004617706497460208
NLRP12,0.41925147519803,0.0008967644946077,0.004627588229592816
LOC643406,0.516678439006783,0.0008970394674369,0.0046281944994795675
ANGPT1,-0.496064829247599,0.0008977017481074,0.004630798485760974
LOC100506542,-0.499287268759664,0.0009018322651006,0.004650535409205266
RPL36A-HNRNPH2,0.181120267964407,0.0009018443343222,0.004650535409205266
LOC145694,0.540056423759911,0.0009021045415896,0.004650547265987632
UBE2L6,0.368067999616581,0.0009023161900953,0.004650547265987632
EFCAB4A,-0.254348163871549,0.0009023213730319,0.004650547265987632
CCR1,0.668902354843631,0.0009031341097277,0.0046539199047304315
PGPEP1,0.211858396075989,0.0009038025602196,0.00465654797330533
S100A8,1.08514584373597,0.0009040585538151,0.0046570504433861805
MTRNR2L8,-0.433723869144435,0.0009054495934799,0.00466339864233917
ATXN3,-0.19812002762077,0.000905891244114,0.0046648557704612285
XLOC_003285,0.169773593341834,0.0009097854187492,0.004684087926804746
C17orf61,-0.26620400749194,0.0009101643016402,0.004684511304988666
LOC100127891,0.286481049064994,0.0009102510027294,0.004684511304988666
ZNF92,-0.176261860731701,0.0009103458575878,0.004684511304988666
HFE,0.212032898695578,0.0009118083595386,0.004691215698550486
SIGLEC9,0.470381999326125,0.0009124335668725,0.004693610653465611
PDE11A,0.465685301050256,0.0009150206630847,0.00470609507293195
B4GALT2,0.236810362209337,0.0009160411593765,0.004710519263649446
FOXO1,-0.328321507488766,0.0009163734412233,0.004711403549802369
SLC35E2,-0.228380958011931,0.0009171599731902,0.004714622580394193
LOC644189,0.309538096629011,0.0009179705321543,0.004717963973233747
C2orf69,0.116007527994832,0.0009183021137795,0.0047185859428370315
YSK4,-0.181320525361013,0.0009184126716016,0.0047185859428370315
RBP1,-0.424273890312182,0.0009196579002171,0.004724157729694133
PPP4R4,-0.379439814618621,0.00092011960663,0.004725703425313254
CLCA1,2.07899779695923,0.0009204249268209,0.00472644552671896
CXCL12,-0.395202081258677,0.0009208418100676,0.004727013862795363
LOC100499467,0.365870797179194,0.0009208573010924,0.004727013862795363
PCNP,-0.129101869711849,0.000922492705433,0.004733940668159217
PSMD7,0.122597030953786,0.0009225288623434,0.004733940668159217
C2orf63,-0.204857375357553,0.0009241189201353,0.004741272141224895
GPR162,-0.344837884703702,0.0009244823813407,0.004742125942863276
C17orf99,0.420133808311284,0.0009246080595007,0.004742125942863276
PLEC,0.302341066146065,0.000924822516527,0.004742398205495634
HLCS,-0.186779857772248,0.0009301899956718,0.004769089949895823
PLCL2,-0.219306608963135,0.0009307623801804,0.004771192190605546
CDK5RAP2,-0.144729186809871,0.0009309904766672,0.0047715291468949554
HLA-DRB1,0.657697594204334,0.0009315412125399,0.0047735192945287845
XLOC_008978,-0.299225580969934,0.0009320615686068,0.004775353099410153
IL4I1,0.775030520227182,0.000933168942925,0.004780193288248196
VIT,0.4048552186915,0.0009346250397783,0.004786817823109913
LOC100506385,0.229616629907126,0.0009364989760264,0.004795579701596767
GINS3,0.2781195623086,0.000939691445591,0.0048110892339770575
ATP6V0E1,-0.140211822859461,0.0009408265297425,0.00481476444333299
LOC606724,0.414459715056426,0.0009408728265664,0.00481476444333299
DAGLA,0.343605139951929,0.0009409007825664,0.00481476444333299
METAP2,0.203478870376928,0.0009455271559817,0.004837596110722528
CDO1,-0.509615299253841,0.0009458236163679,0.004838270572292401
DAXX,0.152207295335759,0.0009479876590751,0.004848496575861302
FEV,0.603795949754089,0.0009491211788418,0.004853449313346584
FERMT3,0.332390568339222,0.0009495736885165,0.004854918503500853
GRB14,0.579054597459106,0.000951307677959,0.00486293790917709
IRF2,0.380822689466679,0.000952768229357,0.0048695569955380024
LOC100506622,0.21405498035164,0.0009530405624084,0.004870101903679022
JOSD2,0.281660595471981,0.000953209156773,0.004870116602789451
LOC729175,-0.544398508394894,0.0009577129529963,0.004892276770842216
LOC100506710,-0.200074559932259,0.0009581551029536,0.004893684769829753
FSTL4,-0.448247345256054,0.0009601028850772,0.0049027808143612085
PIGN,-0.378230730108297,0.0009603060831836,0.0049029664997567125
TIFAB,0.814070438904942,0.0009605825779855,0.004903526281368399
HERC2P7,-0.280146849632612,0.000961846362208,0.004909124851088694
REPS2,-0.228300332297609,0.0009633799498703,0.004916098275184647
STX16,-0.203741406399229,0.0009642242035017,0.004919552238282632
OSBPL10,0.281862909670251,0.0009648865278237,0.0049220769449197874
AGBL3,-0.112800050768361,0.0009662935673054,0.004928399055184154
GART,0.193214640204607,0.00096778437167,0.004935146124351546
NRGN,0.409909758989457,0.0009693423749494,0.004942233468947427
NPAT,0.312690103580933,0.0009701317766872,0.004945400286779433
ECI1,-0.124982493771492,0.0009707087494189,0.004947455521415457
MTF1,0.131186638937393,0.0009708716480197,0.004947455521415457
SRSF5,-0.193267594987311,0.000972267639166,0.0049537103640448004
PGAM5,0.370568098038973,0.0009759779482794,0.004971752460397817
GPR52,-0.479014098138871,0.0009765213331489,0.004973658394901191
LOC100133190,-0.514422284520436,0.0009771182457794,0.004975836251423498
USP14,0.304312872810072,0.0009773247139028,0.004976025414444818
ATXN8,0.364284394945845,0.0009785482852696,0.004981392171748311
STK35,0.241439343546475,0.0009796240304159,0.004986004677149717
HCN4,0.408809949969315,0.0009803520822608,0.004988454407825873
C6orf154,-0.395135920246001,0.0009805494811664,0.004988454407825873
C6orf125,-0.217496686250267,0.0009806145744525,0.004988454407825873
BOLA2B,0.195788087752572,0.0009819364896569,0.00499431456525389
ZNF324B,-0.148622447780595,0.0009833905744231,0.005000844817640779
INE1,-0.55175584631373,0.0009841589257276,0.005003886247280745
XLOC_l2_009820,-0.445841047392822,0.0009853143655464,0.005008894408351082
DUSP6,0.395275856479754,0.000987018361269,0.005016688965924139
NUP93,0.311811269065196,0.0009874963456218,0.005017992347413466
KAT6B,-0.280005711980051,0.0009877768494921,0.005017992347413466
ASB1,0.178864378885949,0.0009878991793855,0.005017992347413466
RNF148,0.319972499161783,0.0009879577964521,0.005017992347413466
GTF2H5,-0.130604287997754,0.0009888391099334,0.005021600788443539
SLC16A4,0.611589214147138,0.0009905431393719,0.005029385241855805
CDKN2B-AS,0.531141567292767,0.0009919891844411,0.0050358573419165735
RNF144B,-0.295421012114677,0.0009924214794331,0.005037181768148522
TRERF1,0.296289706702058,0.0009929785134922,0.005039138759196818
ITGB6,0.3866437983129,0.0009946280704171,0.005046638420824885
CCDC127,0.15164716376966,0.0009961668766665,0.005053573652938909
ZNF774,0.298068387132852,0.0009970632579745,0.005057248019564136
XLOC_l2_014388,-0.303124018284456,0.0009989304251447,0.005065844233676004
LOC100506694,-0.246679025927266,0.0010000616163387,0.005070705793816721
POLR1B,0.247145052100966,0.0010028190236094,0.005083809809527868
GUCY2E,-0.288235315384945,0.0010047903694254,0.005092925039095145
FAM76A,0.186871927558058,0.0010080938703179,0.005108060322649734
RANBP1,0.21159318216993,0.0010081240598669,0.005108060322649734
CNOT3,-0.166262580008713,0.0010085531699097,0.005109353655801803
IFI27L1,0.279171761280875,0.0010106332324311,0.005119008864992273
FHL3,-0.436473346296731,0.001011386772519,0.005121942869341438
ACVR1,0.268368255463707,0.0010121028571371,0.005124686210466074
XLOC_008731,-0.393517809986787,0.001012670153785,0.005126675362520858
FUT10,0.214738421079082,0.0010135099498974,0.0051300431291052
TUSC2,-0.124955535948718,0.001014754699426,0.0051354591194646615
PACS2,-0.221495799176532,0.0010159945644855,0.005140848529803698
SLC30A6,0.373995465902548,0.0010186895156829,0.0051535974327576286
CRYBA2,0.467648349550853,0.0010194758829648,0.005156687994590283
DPY19L3,-0.266635741590341,0.0010210026070114,0.0051635217027793875
SNORA43,0.402607524093193,0.0010213689953523,0.005164485897352614
SSR1,0.216070389733905,0.0010227941643215,0.005170802494594916
OR5AK4P,-0.253014967122758,0.0010236932947901,0.005174457954470495
OSTBETA,1.02245236992715,0.0010240720620334,0.005175482331734748
MTOR,0.161791857030052,0.0010244595682683,0.005176550514489133
XLOC_014063,-0.268564126185817,0.0010256199634812,0.0051815230336574696
XLOC_011563,0.301281867288198,0.0010274358214961,0.005189804730513473
OTUB2,0.311158610088849,0.0010315394570794,0.00520963766362767
RAB3C,-0.36376954851729,0.0010319802440235,0.005210968283739281
XLOC_l2_011885,0.210911226200002,0.0010331205038522,0.005215829817421139
HNRNPCL1,0.372436259424331,0.0010349096606624,0.005223965150729408
PCNA-AS1,0.332126187938635,0.001035681906785,0.005226965460518217
GFI1,0.50619174638705,0.0010367916587842,0.0052316678001974705
SELL,0.981661337926641,0.0010376482862665,0.005235091474128739
ST3GAL2,0.368818537356248,0.0010386360655354,0.005239175539642007
TOMM34,0.199061444118593,0.0010393872949541,0.005241833131415119
XLOC_l2_005871,-0.248968991144887,0.0010395196505338,0.005241833131415119
XLOC_012183,-0.618489797482435,0.0010402463625235,0.005244597718620796
FAM59B,0.644920963454934,0.001041702814585,0.005251039848203084
SRSF10,0.129924092406083,0.001042155080196,0.0052524187097924965
ACAT2,0.26741713577148,0.0010433870784921,0.00525772624532336
AIFM3,0.443574978419912,0.0010451840885585,0.005265354299590167
FLII,0.151790686520443,0.0010452591868725,0.005265354299590167
ATP6V1G2,-0.375052874297895,0.0010489653195943,0.005283117876990109
FAM3D,0.624987407560274,0.0010493854885895,0.005284328433630608
XLOC_005423,-0.449295398054972,0.0010527915195768,0.005300571728169093
IMMP2L,-0.197088776156232,0.0010531124348152,0.005301279245349281
HIF3A,-0.344031748522165,0.0010554226919429,0.005311998984555222
HIGD1B,-0.538076492428827,0.0010564042012355,0.0053160285386830266
TTR,-0.784172640450445,0.0010575381524565,0.005320823698748779
TULP4,-0.241487799603108,0.0010580579637451,0.005322527805296303
CCL13,0.620164984616019,0.0010585664959174,0.005324174599010877
TMEM200A,-0.756471775250461,0.0010591937924165,0.005326418064944576
COPA,0.193568568348847,0.0010595333787097,0.005327214188797376
CXXC4,0.453321822070088,0.0010615561315196,0.005336471363855287
ZFPM2,-0.390063245745573,0.0010633985643965,0.005344819054298673
GATA4,-0.32426574132841,0.0010643858330767,0.005348866426548916
ZNF500,-0.182929429873865,0.0010680036370496,0.005366129404276568
GOT1,-0.289757081409961,0.0010687927430636,0.005369176262077449
ACOT4,0.313796678409022,0.001071608110633,0.00538239944544225
ZNF792,-0.40622017248428,0.0010733767414506,0.00538992733716272
TRMT6,0.247863825996016,0.0010734736866889,0.00538992733716272
EMP2,0.210823482316577,0.0010752819884915,0.005398084570855518
LOC646329,0.292949136318314,0.0010783754124644,0.005412689431512176
EEF1DP3,-0.38498668071054,0.0010826164961622,0.005433048768650058
DIS3L2,-0.25764242174167,0.0010837089723201,0.00543760274518407
KIAA1199,0.385224487321709,0.0010861568629618,0.0054482131810551955
Q6IHG2,0.508343403658424,0.0010862148728783,0.0054482131810551955
SNORA8,-0.27134961333498,0.001086379789063,0.0054482131810551955
SAMD9L,0.493655178525506,0.0010885228617609,0.005458029322885059
FAAH2,-0.143703557155448,0.0010896454052751,0.005462725890519385
SIGMAR1,0.149187753880303,0.0010902140178359,0.0054646443043086185
XLOC_l2_005198,0.353048618891132,0.0010913363067264,0.005468634819230157
SP9,0.112399888798942,0.0010913823062061,0.005468634819230157
ADAMTSL2,-0.314421933277636,0.0010943119293256,0.005482379641837834
XLOC_003735,0.253560020385678,0.001094913175669,0.0054837374246372705
N4BP1,-0.220035120157692,0.0010949561456299,0.0054837374246372705
TMEM44,0.335848761040705,0.0010993961433742,0.005505035587234791
KLHL9,-0.141319476888097,0.0011004408785226,0.00550723914173587
INTS5,0.314750212473228,0.0011004608250995,0.00550723914173587
NME7,0.212913550342093,0.0011004751394644,0.00550723914173587
CEP95,-0.200959601811637,0.0011005857996262,0.00550723914173587
FAM156B,0.279062057611116,0.0011018920448708,0.005512836808761162
C19orf73,0.214525058182812,0.0011024991247129,0.005514132189308894
DYNLL1,0.164488520628666,0.0011025262264999,0.005514132189308894
IGF1,0.400543051435343,0.0011065138712483,0.005533134192316665
SIGLEC16,0.22109803033505,0.0011080727889121,0.005539986920814698
ASAH2,-0.427796877640211,0.0011086344428226,0.005541852186710421
HRASLS,-0.5687670359446,0.0011095472125245,0.0055454716805561225
MPHOSPH9,0.269719406530549,0.0011125321585489,0.005559444835136043
S1PR3,-0.567432307717086,0.0011137922135795,0.005564795235068742
C15orf48,0.485241830028386,0.0011143158443325,0.005566465074493203
TCP11L1,0.23381419950277,0.0011158222395343,0.005573042823833108
SLC39A8,0.353161850318509,0.0011165851504208,0.005575905590580538
CD7,0.284531233787768,0.001116912906788,0.005576594717071992
XLOC_006377,-0.325963231745762,0.0011179642189636,0.005580895611840033
FAM131A,0.321470138057148,0.001120239118202,0.005591206285881178
MTSS1,-0.307699175294403,0.0011204101612071,0.005591206285881178
RPLP0,0.116821188786083,0.0011230958792505,0.005603657334365653
PDE4D,-0.252148514128015,0.0011242148614508,0.005608288295419471
NDNL2,0.161933018362789,0.0011256492980803,0.0056144911018302535
LRRC59,0.205291557199786,0.0011289141387452,0.005629819906574569
CIAPIN1,0.164180291062544,0.0011303183833628,0.005635866415043428
ZSCAN20,0.32886221181853,0.0011307056417117,0.005636840949724077
TTC36,0.480456584972613,0.0011315112458225,0.00563990035485611
LOC127841,0.477649051771535,0.0011318415736227,0.005640590158660998
MAB21L3,0.397255848408829,0.0011333297596485,0.005647048995684997
IFITM4P,0.374251381764697,0.0011348077533822,0.005653454866315663
NOX1,0.387845272725652,0.0011362707951195,0.005659557237778133
TNF,0.555257684982813,0.001136417832453,0.005659557237778133
DPM2,-0.285811136900691,0.0011397476829193,0.005674141261565186
XLOC_l2_007074,0.315135046912026,0.0011398692147709,0.005674141261565186
XLOC_003428,0.622606831138655,0.0011400750678885,0.005674141261565186
PATZ1,-0.276105220534443,0.0011401185568784,0.005674141261565186
SMC1A,-0.303812862333745,0.0011420774204357,0.0056829277398856
MARCH5,0.261856246363989,0.0011435346434519,0.005689215524253332
ANKRD49,-0.1504039286265,0.0011459566206305,0.005699848279602104
LOC155060,-0.327021776037256,0.0011460597347274,0.005699848279602104
CLLU1OS,0.546912311716853,0.0011470357688503,0.005703294669931968
FZD5,0.283704102977808,0.0011471408327878,0.005703294669931968
ZC3H12B,0.317804003462889,0.0011475667596474,0.005704447214566608
FLJ22184,-0.239013669052516,0.001148584656975,0.005708102013853248
IRS2,-0.353550526682511,0.0011486904624312,0.005708102013853248
LOC100131015,-0.60042594934347,0.0011497187297641,0.005712245820846554
MFSD7,-0.358145296925744,0.0011509966187944,0.005717628234132831
PPARA,0.265348890097222,0.0011544561523326,0.005733844415202036
XLOC_011190,-0.493167835821295,0.0011548785699148,0.005734973202544127
UTP14C,0.18254298275361,0.0011559583932579,0.005739365646403643
LOC284581,-0.452823577260362,0.001162561925005,0.005770239115603885
PABPC1,0.167008518280278,0.0011625692732915,0.005770239115603885
HDAC2,0.203866951893488,0.001163123796015,0.005772016568268967
HADHA,0.231300180130617,0.001163489965993,0.0057728588756714985
SOS2,-0.173070835418642,0.0011640219708937,0.0057744260441932
SIX1,-1.11824102219023,0.0011641987992325,0.0057744260441932
ADCY4,-0.225734865543922,0.0011644244637098,0.005774570728907121
CFD,-0.440618197092492,0.0011663275615447,0.005782860195014856
HCAR3,0.870776397082556,0.0011664895615914,0.005782860195014856
LOC728715,0.411179592315785,0.0011669274240298,0.005784055175811733
PIK3R2,-0.170885297578167,0.0011691090095785,0.005793891327739116
ZNF827,0.39919717727066,0.0011703561882657,0.005799094193348911
FMR1,0.151814910581025,0.0011729904297606,0.00581116701783623
LOC388210,-0.370602585234329,0.0011733700539619,0.005812067949744196
ZFAND2B,0.181834719008594,0.0011736186477585,0.0058123196529030665
BATF2,0.354691782989129,0.0011753706869182,0.005820015795644829
SNX25,-0.210441802623789,0.0011755961084042,0.005820151353400038
LETM2,0.544658378251679,0.0011791360970289,0.005836693889082922
XLOC_012709,0.36841702397228,0.0011803606337721,0.005841627910478251
ANKRD13C,0.204336061774837,0.0011805684489516,0.005841627910478251
CAD,0.26499255018251,0.0011807292019954,0.005841627910478251
AGXT,0.546270509711833,0.001182682355466,0.005850306187920352
XLOC_l2_014289,-0.174946961624077,0.0011922920451256,0.005896849313724526
XLOC_l2_000641,-0.270825006447821,0.0011932937916288,0.005900810692981184
LOC100505806,0.475081510842994,0.0011935770443715,0.005901218401747922
CLEC3B,-0.418679026079145,0.0011967795990538,0.0059160569986531665
ATP6AP2,0.170063133187305,0.0011989031511104,0.005925557653015882
LEF1,0.637998523069207,0.0011995394545217,0.005927705648139183
CSTF2T,-0.135899660456683,0.0012023049016994,0.0059403726380534575
PRPF4,0.144768635337744,0.0012035586097,0.005945567393152396
XLOC_012761,-0.312806364296254,0.001204376392988,0.0059486073003582095
MEAF6,-0.129454663712282,0.0012052089458201,0.005951719122796352
SLC25A22,0.261446194770911,0.0012054288304485,0.005951804850339469
BCL10,0.179390188550235,0.0012068983206566,0.005958059440190856
B9D1,0.288301415519216,0.0012141428953277,0.005992816830347741
CCM2,0.177758435421942,0.0012158558322845,0.006000263845369755
RHOT1,-0.164032645302085,0.0012171049206658,0.006005419645488
XLOC_001417,-0.301286319588292,0.0012237883826984,0.006037383412915995
XLOC_l2_015140,-0.422180229460301,0.0012255199019348,0.006044910855666315
SLC2A5,0.541526537196772,0.0012265350510784,0.006048902849654643
FARSB,0.230925724048905,0.0012314462564709,0.006071380958450672
BASP1P1,-0.380941290827457,0.0012315267082036,0.006071380958450672
SNX11,0.133553371949948,0.0012317127151995,0.006071380958450672
GNG7,-0.351601521687625,0.0012334989840209,0.006079166215395977
LOC100505854,-0.147381504052382,0.0012358668303286,0.0060898146226855965
SRP68,0.216325956449186,0.001237524811103,0.0060969621372497845
LRRC41,0.168484758316594,0.0012388856295473,0.006102643459794846
FAHD1,0.341661605033075,0.0012397369660221,0.00610581363456636
PPM1N,0.295558190354771,0.0012408657345812,0.006110348895420963
TRAF6,0.148174921116646,0.0012436668427757,0.0061231162967820855
WRAP53,0.149291189830341,0.0012442944755832,0.006124925281269218
PDGFC,-0.289695579722919,0.0012444510975384,0.006124925281269218
MORN4,-0.37233111942535,0.0012449067922178,0.006126142131563414
SMTN,-0.378419270170095,0.0012473492009458,0.006137133486923685
MOCS2,-0.161099693046221,0.0012476121544549,0.006137399731355976
TBL2,0.150588690613341,0.0012479835467389,0.00613819924210256
C19orf51,0.425735960271982,0.0012504786870846,0.006149442378855794
LRRC57,0.208557381788457,0.001253679170321,0.006164149817198185
GAPVD1,0.273819100806841,0.0012546392644257,0.006167838525082381
IDO1,0.840495466132353,0.001255049660858,0.006168824123314084
SAT2,-0.251530312279504,0.0012569744014805,0.0061768925916206585
TOB2,0.18909103743488,0.0012571115622187,0.0061768925916206585
AGSK1,-0.38680588095777,0.0012593149908415,0.006186684879781011
DACT2,-0.305324612436672,0.0012617335240876,0.006196908461319027
RND1,0.388165761549208,0.0012618177566535,0.006196908461319027
SDCBP,0.18528405056668,0.0012623669095828,0.006198569547004065
LOC100652785,0.398497505816232,0.0012661136102575,0.0062159282957312744
PRKCDBP,-0.386403968046685,0.0012663430217892,0.006216016155727579
XLOC_011856,-0.437905435377997,0.001268462127929,0.0062253782591144705
NR1H4,1.04971276674019,0.0012734031220541,0.006248383139113319
B7H6,0.440512413134227,0.0012735747585167,0.006248383139113319
MYH2,-0.492584221905227,0.00127518171639,0.0062552228812000205
RAB25,0.175525907476498,0.0012769339510482,0.006262772856042141
TC2N,0.184638103103651,0.0012776966538571,0.006265467923169107
LOC148145,-0.238876926330098,0.0012787599924789,0.006269636079240893
LOC100144603,0.320748687799111,0.0012821588787633,0.006285251898097724
TBX10,0.781582213168798,0.0012829922637757,0.006288288300173494
CCDC107,-0.22219890724678,0.0012838059174839,0.0062910900699045145
FGFRL1,-0.339214074232794,0.0012839920457087,0.0062910900699045145
PAK6,-0.337257915304997,0.0012846756758328,0.006293390358622158
SPTBN5,-0.449909009650322,0.0012852585084744,0.006294212806048381
AMPD2,0.200164080878702,0.0012852719153769,0.006294212806048381
