"","CD4+ naive T-cells","CD8+ T-cells","Chondrocytes","CMP","DC","Endothelial cells","Epithelial cells","Erythrocytes","HSC","iDC","Keratinocytes","ly Endothelial cells","Macrophages M1","Mast cells","MEP","Mesangial cells","mv Endothelial cells","Myocytes","Neurons","Neutrophils","NKT","pDC","Pericytes","Preadipocytes","pro B-cells","Sebocytes","Skeletal muscle","Tgd cells","Th2 cells","StromaScore","id","Group"
"35",0.0119951990869885,0.0493766024786923,0.0368561127374748,0.0183259788249511,0.0430583729155751,0.0730745280081477,0,0.0201745979784054,0.0157522336734192,0.0544638712080895,0,0.0749278219389917,0.0265802851462455,0.0279906973625835,0.0368554040929514,0.0201313381018754,0.0371684866838672,0.0794053103015288,0.0722895001059885,0.00955979956818434,0.0331367918446715,0.00626467789276579,0.00778983958835327,0.00044052231080646,0.0118645657674709,9.8135196217121e-20,0.0935409609606507,0.00540082293411018,0.0689874245236363,0.0521133103304749,"GSM3754842","subtypeA"
"36",1.44704028642003e-19,0.027480668862515,0.0156751907980397,0,0.0963048807149919,0.0422190759356557,0.0456662719745407,0.0798443791531044,0,0.106462728256627,0.0826397641559049,0.0465255686075003,0.0214136967516743,0.0116405221593929,1.52740724554339e-19,0.0490834098771582,0.0160957164608962,0.0241360582049205,0.0497468787907385,0.0370205716417633,0.00163923735172268,0.0432642435762186,0.0215207866655316,0.0132374664009827,0.0267050825727674,0.0697083315258576,0.0194725262688188,0.0354740065486455,0.118973886323278,0.0292692136040778,"GSM3754844","subtypeB"
"37",1.06190693531278e-19,0.0211971160414191,0.00488914786813654,3.57787616585611e-19,0.128522382325171,0.07943496597062,0.0296788147830789,0.0494923022852268,0,0.112076609243066,0.102313197161036,0.0809939956533668,0.0570428031504992,0.00997266942759236,2.58135540059435e-20,0.0470697069129832,0.0348979445663572,0.0039052689659357,0,0.173792756595615,0,0.0655371239661262,0.0207933195048884,0.0152099994801615,0.01318031895423,0.0965712883722136,0.00869347003501027,0.0580930358529399,0.126997960079962,0.045668686743597,"GSM3754846","subtypeB"
"38",5.10715802663105e-18,0.00278393570781818,0.0108450177947021,2.28674003178561e-18,0.108292236628354,0,0.042449440750645,0.12195332106704,4.30742144325338e-19,0.0777381183394607,0.101035224610548,2.15534208924397e-18,0.0362365562061896,0.000367664491289846,0.0206665448441749,0.0602223844328826,6.04946802344448e-20,0.0269491301349437,0.0172291608437846,0.0491705050798712,3.87470014200777e-18,0.0211204481008625,0.0119102216559117,0,0.024161460726279,0.0856224028994766,0.0321881250875244,0.0419282341842419,0.150300831885606,0.00524836093380151,"GSM3754848","subtypeB"
"39",0.00369505994330314,0.0395583373850227,0,3.37615193034103e-18,0.0915815438655278,0,0,0.0994217314255133,1.20191430795539e-17,0.0924355908603185,0.0834008468192368,0.0119084803474031,0.0252034625304369,0.0163893668499769,0,0.0740749206155523,0.0110778307778769,0.000182835847345922,0.0325092810042676,0.082521556399553,2.38369944652707e-19,0.111645367749806,0.00504295584641941,0,0.0222219190451134,0.0461685415306067,0.00629618421696902,0.0337421173825385,0.0708655251545085,0.0170386224060597,"GSM3754850","subtypeB"
"40",0.0298893182466125,0.0645291346083028,0.0373758052937051,0.023622335691977,0.103613832081114,0.114749299659658,1.85159459500071e-23,0.00696065418280699,0.0063745498940588,0.0867271103439515,0.0281817467193971,0.119627377344425,0.0256351143891964,0.0271490847958239,1.5252661119938e-18,0.0532389449997605,0.0564332566616962,0.0519234714246106,0.0501746734646719,0.00886366973752077,0.0100889629156835,0.0649210291290073,0.00312217436005428,0.00743484006572891,0.0140493410177266,0,0.026532357814607,0.0216869867110376,0.0837945548686152,0.0573746498298288,"GSM3754852","subtypeA"
"41",0,0.00970781882595737,0,0,0.104038510308458,0.0822037841657565,0.0459672262972413,0.0485209987719817,1.84066894580805e-18,0.0961087765353233,0.0947430763074577,0.0845739099486511,0.0458489341419312,0.00181650363018669,0.0202609099551861,0.0298971352167999,0.0358966505492917,0.0132273545720168,0.0334997462748605,0.142444966258298,6.23392825891929e-18,0.0521383913069679,0.0228861909343618,0.0281729566028099,0.021023642194462,0.0881911606814113,0.00756873593642806,0.0525820658585677,0.116662702725003,0.0420779265754932,"GSM3754854","subtypeB"
"42",0.0237801205119867,0.0555803540294255,0.00379281849868424,0.0178304973486869,0.116504999076901,0.0854694281381338,0.0023214303757917,1.21228845532151e-19,0,0.0759323059796765,0.066175713399959,0.0956062671666446,0.0266935758379507,0.0320634728325984,0.0121300149861203,0.0468956303558012,0.0384892569444928,0.0228119925686821,0.0338439032795507,0,0.0072272775386427,0.0766051874207709,2.12290590229473e-20,1.98010472736774e-19,0.0142086362233601,0.0493085672942848,0.0284057155970331,0.0216748828214445,0.0865477601571577,0.0640613848591227,"GSM3754856","subtypeA"
"43",0,0.0240834325287307,0.0164868925931969,0.00896699792175221,0.0201836231284379,0.10621075082242,0.018048019809837,0.0176195636059378,0.0168176504681759,0.0280867701818847,0.0421463183716672,0.10100566875284,0.0215485991048745,0.0168532547320045,0.0335223985714789,0.0394669898398467,0.0488330932433112,0.041960735835913,0.0555925475438051,0.0244275749342221,0.0152584572489483,0.00322022727012739,0.00292816260038169,0,0.0122080193906553,0.0260046029937156,0.0492570262456019,0.0182434467816288,0.0693962422322309,0.069475299355399,"GSM3754858","subtypeA"
"44",2.16052484912529e-18,9.66013935902659e-18,0.00779628804701206,0.00573454091151537,0.101183152539145,0.142867961341811,0.0265709832398205,0.0835210214184305,0.0147125283303112,0.0874242561251616,0.121734073168239,0.136538330408384,0.0369948071342985,0.012978155762636,0.0080230956297064,0.0803937782960892,0.060796665188195,0.0033287132683122,0.00470631778514223,0.137455206644267,2.20221599641339e-18,0.0244262266380019,0.0196153054541599,0.0255073785187549,0.0326578979630825,0.11816202100644,0.00116623412721682,0.0399746565749196,0.140274660992787,0.0856712690719334,"GSM3754860","subtypeB"
"45",0.00175177764012489,0.0339181840659608,0.0124179557638502,0.0171643921186485,0.0569709681052044,0.0526897212014532,0.0292898031221769,0.00923944347420309,2.15680114799448e-20,0.0358024602207744,0.0541987892224406,0.0663911007501074,0.015026338756408,0.0153945854606751,0.0142655725131274,0.0262098289226817,0.0287016022444797,0.0771838202326963,0.0386875306366755,0.02841641101288,0.0614312038337604,0.0228751613214547,0.0124129145756584,0,0.0217199838650358,0.029534450514553,0.0859282987655373,0.0171869953604711,0.0522763629643617,0.0646291585499028,"GSM3754862","subtypeA"
"46",0.0160894765592355,0.0163991927194564,0.0131445708127164,2.5104317126112e-21,0.0419329877938203,0.0827680204484701,0.00376395126017736,0.000534034437136411,0.0129299158845002,0.0640344078232606,0.0162219544638604,0.0990113187270258,0.0145868596941842,0.0194057764642631,0.0253518941466974,0.017857688878219,0.0482028190810066,0.0695387601977875,0.0535836875031709,0.0015267309193623,0.0471321132528961,0.00922974730698545,0.0239710593065476,0.00234688769979528,0.0111831143086309,0.019417569562191,0.081462797586252,2.5899725512568e-19,0,0.0838360197170906,"GSM3754864","subtypeA"
"47",1.21009053992783e-18,0.0257516483985933,0,7.87581230365825e-19,0.108522208164386,0.0320380649746376,0.0222750050817516,0.0611105316023473,1.40607233179885e-18,0.0787128874781266,0.102914478148934,0.0506124231923904,0.0578150668275485,0.00350774936328687,0.00264688957133983,0.0606768898724744,0.0254118035447885,0.00701413064955701,0.0291962771935536,0.124807148802972,7.74306283299101e-19,0.0856428008616768,0.0273506627166258,0.00649522959188704,0.0122320890436572,0.104303221283941,0.0198741207543248,0.0524312789988546,0.110004251226029,0.0412688117592994,"GSM3754866","subtypeB"
"48",0,0.0426460559142279,0,0.0197091319029537,0.102572742665747,0.0470845100418569,0.0234950218215707,0,0.00297295664375045,0.0717641459907772,0.0283956509914813,0.05782521774295,0.0370131767950702,0.0167813369559981,0.0209102311415181,0.0313925745641497,0.0154159102826586,0.0117941988502444,0.0523245188927931,0.040937491041387,0,0.0532850351402295,0.00518335650704639,1.38898022483804e-19,0.00271913349423193,0.0358037790947578,0.0220571653329533,0.0331490582522955,0.0500971897499209,0.0235422550209285,"GSM1479658","subtypeA"
"49",0.00579384690579621,0.00991644460844261,0,0,0.133790549039453,0.0585101289424712,0.0338012145887995,0.0349705765384514,5.76335847047675e-18,0.102644837488976,0.0857981594500895,0.07376074476657,0.0461526481561854,0.00843234680217048,9.16141251595238e-21,0.0543062716971033,0.0319462850420862,0.0240731501554876,0.0118494029713415,0.13961543080482,5.2960213572419e-18,0.0507953190696636,0.00968714584831562,0.0354369205410288,0.0226817943477744,0.08123975030727,0.0139702465976906,0.0505246478197947,0.0891541388380109,0.0532700025336343,"GSM1479659","subtypeB"
